site,data_type,trend,h,p,z,Tau,s,var_s,slope,intercept,slope m/20y
#630401,level,no trend,False,0.9453298708327,-0.06857254813237416,-0.0303030303030303,-2,212.6666666666667,-0.109999999999998,-57.69000000000001,-8.79999999999984
#630901,level,no trend,False,0.05786469632652902,1.896721562393419,0.3583333333333333,43,490.3333333333333,0.1232517482517484,-101.3093881118881,9.86013986013987
#631,level,decreasing,True,6.517796384830632e-06,-4.508856532874223,-0.8761904761904762,-92,407.3333333333333,-0.1527272727272727,-16.18090909090909,-12.21818181818182
#631203,level,decreasing,True,7.312026101491398e-06,-4.484397449573851,-0.7315789473684211,-139,947.0,-0.0448076923076931,-90.9243269230769,-3.584615384615448
#631301,level,no trend,False,0.1400980440768194,-1.475426020371006,-0.2514619883040936,-43,810.3333333333334,-0.01615384615384622,-37.46461538461539,-1.292307692307697
#631701,level,no trend,False,0.2994454590067814,-1.037623314997462,-0.2,-24,491.3333333333333,-0.02541666666666676,-118.944375,-2.033333333333341
#631957,level,decreasing,True,0.03430708544368,-2.116443738618413,-0.3823529411764706,-52,580.6666666666666,-0.03541666666666762,-99.96666666666665,-2.833333333333409
#632,level,decreasing,True,3.183863250821872e-07,-5.112224974767304,-0.9191176470588235,-125,588.3333333333334,-0.1656349206349206,-27.66492063492063,-13.25079365079364
#632606,level,decreasing,True,2.421493633653071e-05,-4.221995111134853,-0.7573529411764706,-103,583.6666666666666,-0.06999999999999995,-110.81,-5.599999999999996
#632713,level,no trend,False,1.0,0.0,-1.0,-1,1.0,-0.06000000000000227,-124.33,-4.800000000000182
#632803,level,decreasing,True,0.002260588057738655,-3.053672380476512,-0.5294117647058824,-81,686.3333333333334,-0.04142857142857131,-120.0328571428572,-3.314285714285705
#634,level,decreasing,True,0.0004205820854004116,-3.526820315590452,-0.65,-78,476.6666666666667,-0.1299242424242422,-33.34556818181819,-10.39393939393937
#635206,level,decreasing,True,1.229372159627928e-11,-6.77671845685493,-0.9287749287749287,-326,2300.0,-0.09078947368421098,-68.11473684210526,-7.263157894736878
#635401,level,decreasing,True,5.678067122971697e-05,-4.025805241580528,-0.6783625730994152,-116,816.0,-0.1923076923076923,-85.46923076923078,-15.38461538461539
#635625,level,decreasing,True,0.0007291826963615744,-3.378364833190138,-0.455026455026455,-172,2562.0,-0.2170476190476188,-74.32485714285714,-17.36380952380951
#635912,level,decreasing,True,0.0,-10.96597133530451,-0.9987468671679198,-1594,21102.66666666667,-0.1328293773649812,-102.3481458548332,-10.62635018919849
#636154,level,decreasing,True,0.0,-8.752699742626238,-0.9641025641025641,-752,7362.0,-0.1105634920634924,-96.7090119047619,-8.84507936507939
#636602,level,decreasing,True,0.0,-9.117347765180524,-0.8383116883116883,-1291,20019.0,-0.235909722222222,-143.308074744152,-18.87277777777776
#636608,level,decreasing,True,2.050720344648482e-07,-5.194680216295809,-0.9338235294117647,-127,588.3333333333334,-0.6374999999999933,-150.6200000000001,-50.99999999999946
#636610,level,decreasing,True,0.0410540980079579,-2.042983232384661,-0.4175824175824176,-38,328.0,-1.597499999999999,-119.15625,-127.7999999999999
#636707,level,decreasing,True,0.01987230951349206,-2.328750077418555,-0.4571428571428571,-48,407.3333333333333,-0.507777777777777,-142.1755555555555,-40.62222222222216
#636712,level,decreasing,True,1.316280417995586e-12,-7.092590497750057,-0.9523809523809523,-360,2562.0,-0.2252982456140354,-125.4709736842105,-18.02385964912283
#636808,level,decreasing,True,0.01957016907984466,-2.33448827932714,-0.4571428571428571,-48,405.3333333333333,-0.7733333333333342,-161.6166666666667,-61.86666666666674
#636809,level,no trend,False,0.07889898233093828,-1.757110464919508,-0.3626373626373626,-33,331.6666666666667,-0.2391666666666647,-158.2404166666667,-19.13333333333317
#636812,level,decreasing,True,0.001696220744968668,-3.138833019972985,-0.6666666666666666,-52,264.0,-0.8232499999999995,-160.8705,-65.85999999999996
#636818,level,decreasing,True,0.003561316689022043,-2.914611411049397,-0.5934065934065934,-54,330.6666666666667,-0.9099999999999966,-150.39,-72.79999999999973
#636819,level,decreasing,True,0.0006630920395902518,-3.404401525781545,-0.6923076923076923,-63,331.6666666666667,-1.174999999999997,-149.1675,-93.99999999999977
#636828,level,no trend,False,0.7071142312899612,-0.3757345746510897,-0.2,-3,28.33333333333333,-0.145999999999998,-165.275,-11.67999999999984
#636905,level,decreasing,True,0.0009646860648493405,-3.300628265791449,-0.7051282051282052,-55,267.6666666666667,-0.6099999999999923,-162.15,-48.79999999999939
#636912,level,no trend,False,1.0,0.0,0.0,0,407.3333333333333,0.0,-164.22,0.0
#636913,level,decreasing,True,0.01910134006807529,-2.343547299968629,-0.4416666666666667,-53,492.3333333333333,-0.4831349206349202,-156.7314880952381,-38.65079365079362
#636919,level,decreasing,True,0.001174870706838416,-3.244911646110409,-0.6083333333333333,-73,492.3333333333333,-0.3822222222222236,-155.8283333333333,-30.57777777777789
#636921,level,decreasing,True,0.003921376745630534,-2.884418155474457,-0.5619047619047619,-59,404.3333333333333,-0.4981818181818172,-156.8327272727273,-39.85454545454538
#636951,level,decreasing,True,0.008534920414227098,-2.630142022557628,-1.0,-15,28.33333333333333,-0.6019999999999982,-147.115,-48.15999999999985
#637,level,decreasing,True,0.03832660609505378,-2.07134457897076,-0.3508771929824561,-60,811.3333333333334,-0.03000000000000003,-4.94,-2.400000000000002
#637405,level,decreasing,True,1.634385871085442e-08,-5.646824429696538,-0.8952380952380953,-188,1096.666666666667,-0.4041666666666686,-132.0183333333333,-32.33333333333348
#637458,level,decreasing,True,0.0050637539414915,-2.80294987059071,-0.4901960784313725,-75,697.0,-0.3537500000000016,-129.278125,-28.30000000000013
#637502,level,decreasing,True,8.442315356127494e-06,-4.453648795431911,-0.9487179487179487,-74,268.6666666666667,-0.5103174603174602,-92.15809523809524,-40.82539682539682
#637710,level,decreasing,True,1.454341586715202e-06,-4.817409307131006,-0.9,-108,493.3333333333333,-0.4960714285714266,-131.5344642857143,-39.68571428571413
#638,level,decreasing,True,0.006237007458873123,-2.735053835031311,-0.477124183006536,-73,693.0,-0.03071428571428569,-28.50892857142857,-2.457142857142856
#638601,level,decreasing,True,4.047858717104447e-07,-5.066693210615552,-0.9117647058823529,-124,589.3333333333334,-0.1750000000000013,-112.69,-14.00000000000011
#638701,level,decreasing,True,2.276915241994359e-05,-4.235847254184729,-0.7134502923976608,-122,816.0,-0.3200000000000003,-124.37,-25.60000000000002
#638711,level,decreasing,True,1.841797562440739e-05,-4.283253946220804,-0.7450980392156863,-114,696.0,-0.5593333333333325,-125.9006666666667,-44.7466666666666
#638811,level,decreasing,True,4.622543123833367e-07,-5.041351989799708,-0.8758169934640523,-134,696.0,-0.7039999999999964,-126.666,-56.31999999999971
#638916,level,decreasing,True,1.373323881281863e-07,-5.268781402873379,-0.9150326797385621,-140,696.0,-0.6325000000000003,-120.88875,-50.60000000000002
#639301,level,no trend,False,0.1480970080642616,-1.446285974234022,-0.2549019607843137,-39,690.3333333333334,-0.01153846153846198,-121.1519230769231,-0.9230769230769581
#639501,level,decreasing,True,1.302557617322009e-09,-6.067081150290519,-0.9894736842105263,-188,950.0,-0.2889583333333317,-111.4348958333334,-23.11666666666653
#639605,level,no trend,False,0.1253111113894243,-1.532856924063805,-0.3186813186813187,-29,333.6666666666667,-0.1337499999999991,-86.760625,-10.69999999999993
#639606,level,decreasing,True,9.912456302929584e-05,-3.892724831429323,-0.7912087912087912,-72,332.6666666666667,-0.3,-105.4,-24.0
#639608,level,decreasing,True,7.226443236452162e-05,-3.968704481113268,-0.7714285714285715,-81,406.3333333333333,-0.261999999999999,-107.406,-20.95999999999992
#639865,level,decreasing,True,0.001282183741805332,-3.219937887599697,-0.8222222222222222,-37,125.0,-0.765555555555554,-121.35,-61.24444444444432
#639909,level,decreasing,True,1.402109669079721e-05,-4.343530553445165,-0.7309941520467836,-125,815.0,-0.1684615384615383,-106.5038461538462,-13.47692307692306
#639956,level,decreasing,True,1.473695221809734e-05,-4.332583828775984,-0.7794117647058824,-106,587.3333333333334,-0.5066071428571418,-108.3271428571429,-40.52857142857135
#640,level,decreasing,True,7.140460804855309e-07,-4.957503903779791,-0.925,-111,492.3333333333333,-0.2761363636363634,-53.07897727272727,-22.09090909090907
#640205,level,decreasing,True,0.000809520795085561,-3.349518739519689,-0.48,-144,1822.666666666667,-0.03000000000000114,-118.15,-2.400000000000091
#640306,level,increasing,True,1.305114075966785e-05,4.359245882332606,0.6561264822134387,166,1432.666666666667,0.2093749999999996,-124.373125,16.74999999999997
#640501,level,decreasing,True,1.860947618226305e-09,-6.009501399706586,-0.8068783068783069,-305,2559.0,-0.08489130434782627,-113.1839673913043,-6.791304347826101
#640710,level,no trend,False,1.0,0.0,-1.0,-1,1.0,-0.1200000000000045,-107.81,-9.600000000000364
#640802,level,decreasing,True,2.741335469735873e-08,-5.557201937009331,-0.8571428571428571,-198,1256.666666666667,-0.2631578947368421,-108.1868421052632,-21.05263157894737
#642,level,decreasing,True,0.003515197211263921,-2.918677467778778,-0.5098039215686274,-78,696.0,-0.06000000000000227,-61.14999999999998,-4.800000000000182
#642502,level,no trend,False,0.7730800663123127,0.2883483941000721,0.05882352941176471,8,589.3333333333334,0.01888888888888868,-24.50111111111111,1.511111111111095
#643,level,no trend,False,0.09574665647381542,-1.665833124895768,-0.3166666666666667,-38,493.3333333333333,-0.1872777777777779,-63.71541666666667,-14.98222222222223
#643606,level,increasing,True,0.0001309913885778613,3.824587181025314,0.7428571428571429,78,405.3333333333333,0.154615384615385,-82.5823076923077,12.3692307692308
#644,level,decreasing,True,2.172249380372193e-08,-5.597691428330557,-0.9415204678362573,-161,817.0,-0.2299999999999969,-64.44000000000003,-18.39999999999975
#644102,level,decreasing,True,1.408825528370627e-05,-4.342481186734475,-0.670995670995671,-155,1257.666666666667,-0.108533834586467,-150.9905614035088,-8.682706766917363
#644205,level,decreasing,True,0.001244205418563959,-3.228547620346045,-0.6285714285714286,-66,405.3333333333333,-0.691111111111111,-158.2272222222222,-55.28888888888888
#644306,level,no trend,False,0.05184187871568602,-1.944444444444444,-0.3956043956043956,-36,324.0,-0.3808333333333327,-141.0845833333333,-30.46666666666662
#644311,level,decreasing,True,9.60084745038614e-09,-5.737633714038821,-0.9649122807017544,-165,817.0,-0.6500000000000057,-144.5699999999999,-52.00000000000045
#644321,level,decreasing,True,0.008534920414227098,-2.630142022557628,-1.0,-15,28.33333333333333,-0.7700000000000008,-157.85,-61.60000000000007
#644618,level,decreasing,True,1.189021462355555e-05,-4.379591211610872,-0.8901098901098901,-81,333.6666666666667,-0.6437499999999972,-135.425625,-51.49999999999977
#644656,level,decreasing,True,3.290603535877068e-06,-4.651793597470699,-0.9047619047619048,-95,408.3333333333333,-0.3499999999999943,-131.48,-27.99999999999955
#644701,level,increasing,True,8.505094761801502e-08,5.356071321407137,0.9005847953216374,154,816.0,0.09333333333333371,-77.07000000000001,7.466666666666697
#644763,level,increasing,True,0.03763800232751513,2.078775363422536,0.3916666666666667,47,489.6666666666667,0.1005555555555554,-72.60916666666667,8.04444444444443
#644767,level,increasing,True,8.856484365993289e-05,3.919956797463986,0.7058823529411765,96,587.3333333333334,0.1324999999999991,-81.00999999999999,10.59999999999993
#644768,level,increasing,True,7.189607886814997e-08,5.386367016857259,0.934640522875817,143,695.0,0.1655555555555566,-83.23222222222222,13.24444444444453
#644853,level,increasing,True,4.622543123833367e-07,5.041351989799708,0.8758169934640523,134,696.0,0.09166666666666619,-92.67916666666667,7.333333333333295
#644959,level,no trend,False,0.06199941435131207,1.866299931737419,0.326797385620915,50,689.3333333333334,0.01750000000000007,-67.43375,1.400000000000006
#645,level,decreasing,True,0.0002980432877348616,-3.616994801096904,-0.7047619047619048,-74,407.3333333333333,-0.1377777777777772,-66.91555555555556,-11.02222222222218
#645104,level,decreasing,True,9.60084745038614e-09,-5.737633714038821,-0.9649122807017544,-165,817.0,-0.625,-125.345,-50.0
#645201,level,decreasing,True,2.585941272226222e-07,-5.151367329734278,-0.8954248366013072,-137,697.0,-0.5208333333333334,-126.1679166666667,-41.66666666666667
#645513,level,decreasing,True,3.29497895634745e-09,-5.916183355018341,-0.9941520467836257,-170,816.0,-0.4849999999999994,-130.025,-38.79999999999995
#645701,level,decreasing,True,2.668257327176349e-05,-4.200075718651132,-0.6842105263157895,-130,943.3333333333334,-0.08999999999999275,-117.6800000000001,-7.19999999999942
#646162,level,decreasing,True,6.337286251323349e-09,-5.807604856892953,-0.9766081871345029,-167,817.0,-0.2333333333333331,-114.15,-18.66666666666665
#646302,level,decreasing,True,5.199041397396797e-08,-5.444365349455841,-0.8398268398268398,-194,1256.666666666667,-0.2849999999999966,-111.7525,-22.79999999999973
#646304,level,decreasing,True,0.0006767641801210811,-3.39882332579968,-0.8666666666666667,-39,125.0,-0.8050000000000068,-128.1825,-64.40000000000055
#646412,level,decreasing,True,2.623614939456509e-05,-4.203894298472224,-1.0,-55,165.0,-0.9083333333333338,-124.8483333333333,-72.6666666666667
#646504,level,decreasing,True,3.151452632188523e-07,-5.114156941959629,-0.8596491228070176,-147,815.0,-0.3974999999999994,-115.0225,-31.79999999999995
#646552,level,decreasing,True,0.0002362007285927614,-3.676775511357681,-0.6405228758169934,-98,696.0,-0.2620000000000005,-106.193,-20.96000000000004
#646601,level,decreasing,True,4.473001868898763e-07,-5.04764033839397,-0.9416666666666667,-113,492.3333333333333,-0.201666666666667,-112.6525,-16.13333333333336
#646701,level,no trend,False,0.9671423309063722,-0.04119262772858173,-0.01470588235294118,-2,589.3333333333334,-0.03499999999999896,-113.04,-2.799999999999917
#646757,level,decreasing,True,2.050720344648482e-07,-5.194680216295809,-0.9338235294117647,-127,588.3333333333334,-0.635636363636364,-111.7449090909091,-50.85090909090912
#646805,level,decreasing,True,8.541400475792216e-09,-5.757410544997134,-1.0,-153,697.0,-0.1860581523739401,-121.6324823130087,-14.8846521899152
#646904,level,decreasing,True,1.878211142170017e-09,-6.008004084070262,-0.8972332015810277,-227,1415.0,-0.124545454545455,-109.52,-9.963636363636397
#647205,level,decreasing,True,8.636119064320269e-08,-5.353306897315163,-0.8736842105263158,-166,950.0,-0.1150833333333333,-114.6817083333333,-9.206666666666667
#647308,level,no trend,False,0.5157920641531757,0.6498454395188429,0.1038961038961039,24,1252.666666666667,0.01857142857142792,-91.07,1.485714285714234
#647409,level,no trend,False,1.0,0.0,-1.0,-1,1.0,-0.1599999999999966,-107.5,-12.79999999999973
#647554,level,no trend,False,0.1721672360665969,-1.36527308192731,-0.2339181286549707,-40,816.0,-0.09250000000000114,-93.9575,-7.400000000000091
#647604,level,decreasing,True,7.552535130628257e-08,-5.377504439850186,-0.8523809523809524,-179,1095.666666666667,-0.1825833333333319,-95.55416666666667,-14.60666666666655
#647806,level,decreasing,True,6.020357723457437e-08,-5.418195465767469,-0.8842105263157894,-168,950.0,-0.3655555555555555,-105.6922222222222,-29.24444444444444
#648,level,no trend,False,0.5990621077852525,-0.5257497279245862,-0.0935672514619883,-16,814.0,-0.01124999999999954,-68.10875,-0.899999999999963
#648205,level,decreasing,True,0.01626093678045026,-2.403005636744442,-0.8095238095238095,-17,44.33333333333334,-0.2333333333333343,-115.4,-18.66666666666674
#648253,level,no trend,False,0.07601416307680742,-1.774296234641594,-0.3235294117647059,-44,587.3333333333334,-0.07218749999999957,-108.6625,-5.774999999999966
#649718,level,increasing,True,0.001366846006866096,3.201562118716424,0.7636363636363637,42,164.0,0.2766666666666661,-77.92333333333333,22.13333333333329
#650,level,no trend,False,0.4273462868100375,-0.7937408962226535,-0.1619047619047619,-17,406.3333333333333,-0.02999999999999758,-60.81000000000002,-2.399999999999807
#650209,level,increasing,True,4.706124361320008e-07,5.037922285497501,0.847953216374269,145,817.0,0.5239999999999995,-67.356,41.91999999999996
#650506,level,no trend,False,0.09574665647381542,1.665833124895768,0.3166666666666667,38,493.3333333333333,0.1565584415584416,-55.69418831168831,12.52467532467533
#650610,level,no trend,False,0.2558180494665367,1.136331028617855,0.2026143790849673,31,697.0,0.1326666666666673,-68.53766666666667,10.61333333333338
#651,level,no trend,False,0.2241343019601669,-1.21560795600502,-0.2333333333333333,-28,493.3333333333333,-0.0599999999999973,-40.48500000000002,-4.799999999999784
#651301,level,increasing,True,4.287036541983369e-06,4.59695816532308,0.8583333333333333,103,492.3333333333333,0.08309523809523797,-64.15821428571428,6.647619047619038
#651405,level,increasing,True,0.009455362161615799,2.595135546900649,0.4705882352941176,64,589.3333333333334,0.07175000000000117,-64.68400000000001,5.740000000000094
#652101,level,decreasing,True,0.000609778031338104,-3.427227473905801,-0.6666666666666666,-70,405.3333333333333,-0.07666666666666681,-57.80333333333333,-6.133333333333345
#652301,level,increasing,True,0.006738950768615082,2.709476358251227,0.4705882352941176,72,686.6666666666666,0.01941176470588267,-60.94500000000001,1.552941176470614
#652501,level,increasing,True,0.031202172090669,2.154484808072136,0.3428571428571429,72,1086.0,0.02026315789473724,-61.56263157894738,1.621052631578979
#652508,level,no trend,False,0.6515569019778287,0.451600371998433,0.09166666666666666,11,490.3333333333333,0.01607142857142918,-61.60053571428571,1.285714285714334
#652801,level,decreasing,True,4.116391067809921e-05,-4.100847877811773,-0.6900584795321637,-118,814.0,-0.09454545454545447,-52.30909090909091,-7.563636363636358
#652906,level,decreasing,True,0.0002502047363570625,-3.662050278859912,-0.7142857142857143,-75,408.3333333333333,-0.2663636363636364,-34.83545454545455,-21.30909090909091
#653,level,decreasing,True,1.602607717643423e-07,-5.240363297662381,-0.9411764705882353,-128,587.3333333333334,-0.2003636363636364,-54.56709090909091,-16.02909090909091
#653403,level,no trend,False,0.5031616559535024,-0.6695234046722889,-0.1169590643274854,-20,805.3333333333334,-0.005000000000000189,-55.245,-0.4000000000000151
#653703,level,no trend,False,0.7208946334115205,0.357263391353897,0.06315789473684211,12,948.0,0.02374999999999986,-55.990625,1.899999999999989
#654,level,decreasing,True,1.436473073135325e-05,-4.338210856956182,-0.7309941520467836,-125,817.0,-0.1400000000000006,-43.78999999999999,-11.20000000000005
#654605,level,no trend,False,0.2962698714842864,-1.044465935734187,-1.0,-3,3.666666666666667,-0.5949999999999989,-118.305,-47.59999999999991
#654701,level,no trend,False,0.0983771659590209,1.652772533847213,0.2807017543859649,48,808.6666666666666,0.01666666666666572,-77.16999999999999,1.333333333333258
#654752,level,increasing,True,0.002896334622944696,2.978531282762679,0.5367647058823529,73,584.3333333333334,0.02809090909090925,-56.36472727272727,2.24727272727274
#654801,level,increasing,True,0.002052658999559975,3.082505554057859,0.52046783625731,89,815.0,0.04562500000000025,-89.530625,3.65000000000002
#654902,level,no trend,False,0.8043360683870273,-0.2477393699381441,-0.05714285714285714,-6,407.3333333333333,-0.01499999999999879,-96.15500000000002,-1.199999999999903
#655,level,decreasing,True,0.0006138629021115172,-3.425414149501632,-0.5947712418300654,-91,690.3333333333334,-0.05142857142857134,-46.68285714285715,-4.114285714285708
#655113,level,decreasing,True,1.073335840207079e-07,-5.313848976987043,-0.9558823529411765,-130,589.3333333333334,-0.554848484848485,-110.7712121212121,-44.3878787878788
#655156,level,decreasing,True,2.082132298042438e-05,-4.255896270026384,-0.8285714285714286,-87,408.3333333333333,-0.6949999999999932,-112.235,-55.59999999999945
#655504,level,decreasing,True,0.0,-8.577054934993068,-0.8290196078431372,-1057,15158.33333333333,-0.06787101114955785,-107.3215580545944,-5.429680891964628
#655511,level,no trend,False,0.8515593577242448,-0.1871291700436704,-0.03,-9,1827.666666666667,-0.003333333333332374,-106.915,-0.2666666666665899
#655615,level,decreasing,True,1.46097194742012e-06,-4.816501325814607,-0.7065217391304348,-195,1622.333333333333,-0.1602045454545459,-106.8701477272727,-12.81636363636367
#656,level,no trend,False,0.05426146997347558,-1.924743384655262,-0.3956043956043956,-36,330.6666666666667,-0.03909090909090907,-31.44590909090909,-3.127272727272725
#656108,level,no trend,False,0.4624327264504764,-0.7348469228349533,-0.4,-4,16.66666666666667,-0.4237500000000054,-94.46249999999999,-33.90000000000043
#656306,level,decreasing,True,2.082132298042438e-05,-4.255896270026384,-0.8285714285714286,-87,408.3333333333333,-0.2171428571428566,-84.98,-17.37142857142853
#656404,level,decreasing,True,7.475868127881924e-06,-4.479669564812249,-0.7315789473684211,-139,949.0,-0.3343750000000001,-102.2234375,-26.75000000000001
#656506,level,no trend,False,0.1733023045507833,-1.361669203329595,-0.25,-34,587.3333333333334,-0.2813333333333338,-102.7793333333333,-22.5066666666667
#656702,level,decreasing,True,2.572460160443768e-07,-5.152347333660945,-0.8654970760233918,-148,814.0,-0.2149999999999963,-100.385,-17.1999999999997
#657202,level,decreasing,True,3.420348115845684e-08,-5.518433521870162,-0.9,-171,949.0,-0.1434848484848489,-62.63189393939394,-11.47878787878791
#657304,level,no trend,False,0.2016123235346958,1.276971459586034,0.2352941176470588,32,589.3333333333334,0.07316666666666655,-52.45533333333333,5.853333333333324
#657421,level,decreasing,True,1.364781865298426e-08,-5.677749739576689,-0.9263157894736842,-176,950.0,-0.1600000000000001,-58.81,-12.80000000000001
#657505,level,decreasing,True,8.474900488053549e-07,-4.924101124010706,-0.8562091503267973,-131,697.0,-0.1780000000000001,-57.98200000000001,-14.24000000000001
#657535,level,decreasing,True,6.340237668212012e-09,-5.807526876481298,-0.9473684210526315,-180,950.0,-0.1056818181818185,-58.16602272727273,-8.454545454545478
#657716,level,decreasing,True,3.199674014631171e-08,-5.530144339273563,-0.9607843137254902,-147,697.0,-0.187857142857143,-53.40321428571428,-15.02857142857144
#657802,level,decreasing,True,0.001287854504421482,-3.21867257129007,-0.543859649122807,-93,817.0,-0.1363636363636364,-49.72272727272728,-10.90909090909091
#657906,level,decreasing,True,2.82548739047872e-05,-4.187094070683958,-0.7833333333333333,-94,493.3333333333333,-0.1455555555555556,-37.51333333333334,-11.64444444444445
#658,level,decreasing,True,5.807852703210159e-07,-4.997499374687305,-0.9333333333333333,-112,493.3333333333333,-0.1716783216783217,-5.842412587412587,-13.73426573426574
#658403,level,decreasing,True,9.60084745038614e-09,-5.737633714038821,-0.9649122807017544,-165,817.0,-0.25,-44.63,-20.0
#658601,level,no trend,False,0.8818348500019719,0.1486436219628865,0.0380952380952381,4,407.3333333333333,0.01230769230769205,-57.22615384615384,0.9846153846153637
#659,level,decreasing,True,2.514409365783621e-05,-4.213502379906235,-0.7320261437908496,-112,694.0,-0.08200000000000003,-17.698,-6.560000000000002
#659101,level,no trend,False,0.832859384844461,-0.2110357374337977,-0.04093567251461988,-7,808.3333333333334,-0.000999999999999801,-60.451,-0.07999999999998408
#659201,level,decreasing,True,0.02742315438135479,-2.205441132344115,-0.3742690058479532,-64,816.0,-0.02111111111111165,-58.38999999999999,-1.688888888888932
#659307,level,no trend,False,0.585735213583062,-0.545026613863917,-0.1142857142857143,-12,407.3333333333333,-0.01000000000000156,-56.23999999999999,-0.8000000000001251
#659504,level,decreasing,True,0.0009011179078133313,-3.319707557171131,-0.6476190476190476,-68,407.3333333333333,-0.06200000000000046,-70.626,-4.960000000000036
#660,level,decreasing,True,0.005617339836152757,-2.769320204735334,-0.5,-68,585.3333333333334,-0.04464285714285727,-19.91285714285714,-3.571428571428581
#660202,level,no trend,False,0.4016781664697731,-0.8386278693775346,-0.25,-9,91.0,-0.04625000000000057,-49.525,-3.700000000000045
#660502,level,no trend,False,0.545232585815683,0.6049193494630823,0.1318681318681319,12,330.6666666666667,0.007499999999999692,-46.43875,0.5999999999999753
#660902,level,no trend,False,0.7659681439026507,0.2976528360834951,0.06666666666666667,7,406.3333333333333,0.006000000000000227,-64.842,0.4800000000000182
#661101,level,no trend,False,0.8335343428655833,0.2101708332312176,0.04093567251461988,7,815.0,0.02285714285714338,-47.02571428571429,1.828571428571471
#661204,level,increasing,True,5.474743678757221e-05,4.034376664968589,0.6993464052287581,107,690.3333333333334,0.04583333333333369,-50.70958333333333,3.666666666666695
#661301,level,increasing,True,0.002985470891268882,2.969229955832361,0.580952380952381,61,408.3333333333333,0.05500000000000042,-48.45500000000001,4.400000000000034
#661311,level,decreasing,True,1.747098564486294e-05,-4.294979021855728,-0.7720588235294118,-105,586.3333333333334,-0.1275000000000001,-52.41,-10.20000000000001
#661601,level,no trend,False,0.118916533407873,-1.559337445534264,-0.2745098039215687,-42,691.3333333333334,-0.03636363636363624,-51.7059090909091,-2.909090909090899
#661608,level,no trend,False,0.293917170251957,-1.049567142811979,-0.1812865497076023,-31,817.0,-0.03624999999999989,-49.84375,-2.899999999999991
#661802,level,no trend,False,0.470767932549609,-0.7212301371010672,-0.130718954248366,-20,694.0,-0.01500000000000057,-47.60249999999999,-1.200000000000045
#662101,level,no trend,False,0.07420341132975516,1.785357107135712,0.304093567251462,52,816.0,0.07800000000000011,-64.402,6.240000000000009
#662107,level,decreasing,True,0.02577040004587405,-2.229654329443297,-0.4380952380952381,-46,407.3333333333333,-0.08750000000000036,-55.6275,-7.000000000000028
#662201,level,no trend,False,0.5666574602400152,-0.5729811454106574,-0.1045751633986928,-16,685.3333333333334,-0.002727272727272185,-56.87181818181818,-0.2181818181817748
#662301,level,no trend,False,0.6178064524417521,0.4989615772799141,0.1047619047619048,11,401.6666666666667,0.01166666666666553,-86.80166666666666,0.9333333333332423
#662402,level,decreasing,True,7.605621939132945e-06,-4.475995126684201,-0.7777777777777778,-119,695.0,-0.1058823529411767,-44.05999999999999,-8.470588235294137
#662501,level,increasing,True,3.768488967104133e-06,4.623758331086788,0.7777777777777778,133,815.0,0.1169230769230766,-57.22230769230769,9.35384615384613
#662901,level,no trend,False,0.4108454932785757,0.8224066545273219,0.1758241758241758,16,332.6666666666667,0.01714285714285576,-66.68142857142855,1.371428571428461
#663,level,decreasing,True,0.02175361538637133,-2.294642589900357,-0.4871794871794872,-38,260.0,-0.0729166666666666,-17.7325,-5.833333333333329
#663203,level,decreasing,True,5.914641714821478e-05,-4.016190637163847,-0.638095238095238,-134,1096.666666666667,-0.1768333333333333,-50.41166666666667,-14.14666666666666
#663204,level,decreasing,True,7.631486514059205e-06,-4.475269850147217,-0.7095238095238096,-149,1093.666666666667,-0.1778030303030301,-49.8219696969697,-14.22424242424241
#663601,level,decreasing,True,4.311257449840511e-05,-4.090133080915532,-0.6684210526315789,-127,949.0,-0.1292857142857144,-27.51178571428571,-10.34285714285715
#663802,level,decreasing,True,4.519975560279832e-06,-4.585917275191732,-0.7719298245614035,-132,816.0,-0.1894444444444442,-59.715,-15.15555555555554
#664404,level,decreasing,True,0.01211993035848424,-2.508633084227131,-0.4,-84,1094.666666666667,-0.1403125000000001,-35.016875,-11.225
#664501,level,decreasing,True,2.585941272226222e-07,-5.151367329734278,-0.8954248366013072,-137,697.0,-0.3125,-33.29875,-25.0
#664701,level,decreasing,True,1.981368180636878e-08,-5.613620230786076,-0.8658008658008658,-200,1256.666666666667,-0.4,-37.88,-32.0
#664702,level,decreasing,True,1.827854518854366e-07,-5.216043313004336,-0.8771929824561403,-150,816.0,-0.3949999999999996,-41.095,-31.59999999999997
#664811,level,decreasing,True,1.379049616945238e-06,-4.828008856935105,-0.8128654970760234,-139,817.0,-0.4199999999999999,-27.28,-33.59999999999999
#664951,level,decreasing,True,5.325425433966302e-07,-5.014201144225678,-0.8421052631578947,-144,813.3333333333334,-0.2253846153846153,-18.57153846153846,-18.03076923076923
#665,level,no trend,False,0.1819060478235448,1.334909256526148,0.2280701754385965,39,810.3333333333334,0.01499999999999995,-7.665,1.199999999999996
#667,level,decreasing,True,6.557073628510324e-07,-4.974043053138817,-0.8362573099415205,-143,815.0,-0.3400000000000034,-52.50999999999997,-27.20000000000027
#669,level,no trend,False,0.8333327145422602,-0.2104291871495683,-0.04093567251461988,-7,813.0,-0.005454545454545419,-4.220909090909091,-0.4363636363636336
