AgencyCd,SiteNo,AgencyNm,SiteName,DecLatVa,DecLongVa,HorzDatum,AltVa,NatAquiferCd,NatAqfrDesc,StateCd,StateNm,CountyCd,CountyNm,LocalAquiferName,AquiferType
TWDB,449703,Texas Water Development Board,0449703,36.146111,-100.986667,NAD83,3053.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,450502,Texas Water Development Board,0450502,36.1675,-100.820833,NAD83,2978.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,450802,Texas Water Development Board,0450802,36.129722,-100.820555,NAD83,2989.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,452101,Texas Water Development Board,0452101,36.220278,-100.605834,NAD83,2606.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,435701,Texas Water Development Board,0435701,36.390556,-100.728055,NAD83,2908.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,436802,Texas Water Development Board,0436802,36.391667,-100.558056,NAD83,2838.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,441801,Texas Water Development Board,0441801,36.29,-100.923889,NAD83,2976.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,450201,Texas Water Development Board,TWDB:0450201,36.219167,-100.826111,NAD83,2975.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,460101,Texas Water Development Board,0460101,36.103889,-100.6175,NAD83,2848.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,435201,Texas Water Development Board,0435201,36.4925,-100.684722,NAD83,2903.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,443701,Texas Water Development Board,0443701,36.2752778,-100.7466667,NAD83,2905.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,459201,Texas Water Development Board,Pickett Ranch Creek Quad,36.103334,-100.683055,NAD83,2941.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation,UNCONFINED
TWDB,436501,Texas Water Development Board,Booker Quad,36.435,-100.574444,NAD83,2834.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation,UNCONFINED
TWDB,442201,Texas Water Development Board,Perryton SE Quad,36.333611,-100.820555,NAD83,2951.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation,UNCONFINED
TWDB,449601,Texas Water Development Board,Sourdough Creek NW Quad,36.188056,-100.876667,NAD83,2999.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation,UNCONFINED
TWDB,356201,Texas Water Development Board,0356201,36.235,-101.056945,NAD83,3066.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,356801,Texas Water Development Board,Spearman NE Quad,36.126389,-101.079167,NAD83,3083.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation,UNCONFINED
TWDB,340903,Texas Water Development Board,0340903,36.403889,-101.041667,NAD83,2996.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,348601,Texas Water Development Board,0348601,36.324167,-101.0375,NAD83,3019.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,364602,Texas Water Development Board,0364602,36.062501,-101.0375,NAD83,3092.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,441105,Texas Water Development Board,0441105,36.375,-100.976111,NAD83,3001.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,441206,Texas Water Development Board,0441206,36.355834,-100.928333,NAD83,2985.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,443402,Texas Water Development Board,0443402,36.304167,-100.724722,NAD83,2875.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,443901,Texas Water Development Board,0443901,36.29,-100.6547222,NAD83,2895.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,449803,Texas Water Development Board,0449803,36.159167,-100.946389,NAD83,3018.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,348203,Texas Water Development Board,0348203,36.350278,-101.071111,NAD83,3023.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,348202,Texas Water Development Board,0348202,36.360001,-101.051389,NAD83,3005.0,N100HGHPLN,High Plains aquifer,48,Texas,357,Ochiltree County,Ogallala Formation (121OGLL),UNCONFINED
OWRB,1771,Oklahoma Water Resources Board,1771,36.95992108,-101.8477979,WGS84,3582.222,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,105532,Oklahoma Water Resources Board,MM105532,36.74106765,-102.5384153,WGS84,4198.039,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,67882,Oklahoma Water Resources Board,MM67882,36.99322177,-101.3871866,WGS84,3159.202,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,159811,Oklahoma Water Resources Board,159811,36.94484113,-100.9458813,WGS84,2824.637,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,5385,Oklahoma Water Resources Board,5385,36.30844249,-99.32381965,WGS84,1003.1,N100HGHPLN,High Plains aquifer,40,Oklahoma,153,Woodward County,Ogallala,UNCONFINED
OWRB,33351,Oklahoma Water Resources Board,MM33351,36.95127476,-101.7938041,WGS84,3521.217,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,349,Oklahoma Water Resources Board,MM349,36.59763728,-100.0443143,WGS84,2457.405,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,23621,Oklahoma Water Resources Board,23621,35.81087905,-99.85057286,WGS84,2390.8,N100HGHPLN,High Plains aquifer,40,Oklahoma,129,Roger Mills County,Ogallala,UNCONFINED
OWRB,1721,Oklahoma Water Resources Board,MM1721,36.88429019,-100.9471054,WGS84,2791.926,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,155160,Oklahoma Water Resources Board,155160,36.80498114,-101.1882952,WGS84,2941.866,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,3302,Oklahoma Water Resources Board,3302,36.44911932,-99.91291232,WGS84,0.0,N100HGHPLN,High Plains aquifer,40,Oklahoma,45,Ellis County,Ogallala,UNCONFINED
OWRB,137568,Oklahoma Water Resources Board,137568,36.65861971,-101.6582103,WGS84,3332.7,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,5600,Oklahoma Water Resources Board,5600,36.63222125,-102.2481488,WGS84,0.0,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,42791,Oklahoma Water Resources Board,OGLA-090,36.13864343,-99.68332698,WGS84,2103.5,N100HGHPLN,High Plains aquifer,40,Oklahoma,45,Ellis County,Ogallala,UNCONFINED
OWRB,108510,Oklahoma Water Resources Board,OGLA-024,35.77905889,-99.68171511,WGS84,2223.9,N100HGHPLN,High Plains aquifer,40,Oklahoma,129,Roger Mills County,Ogallala,UNCONFINED
OWRB,2644,Oklahoma Water Resources Board,2644,35.57902713,-99.96649179,WGS84,1930.9,N100HGHPLN,High Plains aquifer,40,Oklahoma,129,Roger Mills County,Ogallala,UNCONFINED
OWRB,2463,Oklahoma Water Resources Board,OGLA-076,35.49704413,-99.65815281,WGS84,2294.3,N100HGHPLN,High Plains aquifer,40,Oklahoma,129,Roger Mills County,Ogallala,UNCONFINED
OWRB,129571,Oklahoma Water Resources Board,129571,36.80668025,-101.0079173,WGS84,2807.298,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,113284,Oklahoma Water Resources Board,113284,36.90880087,-101.5143693,WGS84,3234.252,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,31723,Oklahoma Water Resources Board,MM31723,36.55363357,-101.867311,WGS84,3344.656,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,45,Oklahoma Water Resources Board,MM45,36.50041639,-100.6791006,WGS84,1148.5,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,3348,Oklahoma Water Resources Board,MM3348,36.52111475,-99.99825612,WGS84,0.0,N100HGHPLN,High Plains aquifer,40,Oklahoma,45,Ellis County,Ogallala,UNCONFINED
OWRB,1675,Oklahoma Water Resources Board,1675,36.8982582,-101.2504341,WGS84,3030.6,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,32157,Oklahoma Water Resources Board,32157,36.59532581,-102.5764809,WGS84,4204.191,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,1584,Oklahoma Water Resources Board,1584,36.8559107,-101.5863186,WGS84,3295.202,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,133158,Oklahoma Water Resources Board,133158,36.63282274,-102.183733,WGS84,3861.5,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,2325,Oklahoma Water Resources Board,MM2325,36.78845104,-102.3740438,WGS84,4038.68,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,135987,Oklahoma Water Resources Board,135987,36.98278343,-101.5061644,WGS84,3268.009,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,1135,Oklahoma Water Resources Board,MM1135,36.64585631,-101.2775323,WGS84,2963.354,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,1421,Oklahoma Water Resources Board,1421,36.76913292,-101.2248741,WGS84,2948.785,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,90,Oklahoma Water Resources Board,MM90,36.52792169,-100.6152896,WGS84,2865.59,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,1810,Oklahoma Water Resources Board,MM1810,36.93592932,-101.7395198,WGS84,3460.028,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,142470,Oklahoma Water Resources Board,OGLA-111,36.57397092,-101.690545,WGS84,3360.936,N100HGHPLN,High Plains aquifer,40,Oklahoma,45,Ellis County,Ogallala,UNCONFINED
OWRB,92692,Oklahoma Water Resources Board,92692,36.53786796,-102.5292709,WGS84,4139.222,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,74705,Oklahoma Water Resources Board,MM74705,36.97163571,-102.1186768,WGS84,3778.816,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,88196,Oklahoma Water Resources Board,OGLLP-409,36.51138844,-102.0325706,WGS84,3686.609,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,715,Oklahoma Water Resources Board,715,36.96659626,-100.8372078,WGS84,2776.844,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,9034,Oklahoma Water Resources Board,MM9034,36.61734873,-100.3137857,WGS84,2627.289,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,9036,Oklahoma Water Resources Board,MM9036,36.63258322,-100.6576899,WGS84,2773.827,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,30176,Oklahoma Water Resources Board,MM30176,36.97565179,-100.2742504,WGS84,2204.26,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,1120,Oklahoma Water Resources Board,MM1120,36.63703424,-101.3135304,WGS84,2998.154,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,1354,Oklahoma Water Resources Board,MM1354,36.78331439,-101.3925997,WGS84,3083.861,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,1316,Oklahoma Water Resources Board,MM1316,36.84210865,-101.5372319,WGS84,3227.537,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,42864,Oklahoma Water Resources Board,OGLA-077,36.27883761,-99.41037292,WGS84,3181.0,N100HGHPLN,High Plains aquifer,40,Oklahoma,153,Woodward County,Ogallala,UNCONFINED
OWRB,572,Oklahoma Water Resources Board,MM572,36.86343454,-100.9092283,WGS84,2758.954,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,144562,Oklahoma Water Resources Board,OGLA-030,36.08747825,-99.85819532,WGS84,2304.9,N100HGHPLN,High Plains aquifer,40,Oklahoma,45,Ellis County,Ogallala,UNCONFINED
OWRB,14,Oklahoma Water Resources Board,OGLLP-044,36.53057043,-100.8552862,WGS84,2944.4,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,120326,Oklahoma Water Resources Board,120326,36.90031639,-102.0903607,WGS84,3794.6,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,129152,Oklahoma Water Resources Board,129152,36.89319123,-102.1565021,WGS84,3871.623,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,2063,Oklahoma Water Resources Board,2063,36.5043155,-102.2323965,WGS84,3830.27,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,9869,Oklahoma Water Resources Board,MM9869,36.24303251,-99.50277893,WGS84,1240.1,N100HGHPLN,High Plains aquifer,40,Oklahoma,153,Woodward County,Ogallala,UNCONFINED
OWRB,1488,Oklahoma Water Resources Board,MM1488,36.92866807,-101.9195822,WGS84,3649.852,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,1172,Oklahoma Water Resources Board,DAKD-150,36.72709234,-101.9703662,WGS84,3609.29,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,31544,Oklahoma Water Resources Board,MM31544,36.92088256,-101.6131837,WGS84,3341.995,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,1102,Oklahoma Water Resources Board,MM1102,36.67440501,-101.367425,WGS84,3042.631,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,140808,Oklahoma Water Resources Board,Harmon,36.145964874,-99.473269871,WGS84,2353.9,N100HGHPLN,High Plains aquifer,40,Oklahoma,45,Ellis County,OGALLALA-NORTHWEST,UNCONFINED
OWRB,86398,Oklahoma Water Resources Board,MM86398,36.6752455,-102.7692704,WGS84,645.4,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,121,Oklahoma Water Resources Board,MM121,36.53377533,-100.4975397,WGS84,2814.087,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,108795,Oklahoma Water Resources Board,108795,36.88016295,-102.1510058,WGS84,3852.934,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,1623,Oklahoma Water Resources Board,1623,36.87142713,-101.486927063,WGS84,3178.545,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,1246,Oklahoma Water Resources Board,MM1246,36.68570854,-101.43854,WGS84,3089.015,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,24408,Oklahoma Water Resources Board,24408,36.72797447,-101.8561682,WGS84,3481.641,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
USGS,361739099323301,U.S. Geological Survey,21N-22W-15 CAD Woodward 15,36.2942777777778,-99.5425555555556,NAD83,2311.0,N100HGHPLN,High Plains aquifer,40,Oklahoma,153,Woodward County,Ogallala Formation,
OWRB,1362,Oklahoma Water Resources Board,MM1362,36.83655026,-101.3672204,WGS84,3087.799,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,927,Oklahoma Water Resources Board,MM927,36.51111669,-101.1616259,WGS84,2938.505,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
USGS,363033101440701,U.S. Geological Survey,01N-12E-35 BDD 1        Texhoma GW Well,36.5091933058875,-101.735718387991,NAD83,3430.0,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala Formation,UNCONFINED
OWRB,1156,Oklahoma Water Resources Board,MM1156,36.60964834,-101.1157675,WGS84,2837.028,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,356,Oklahoma Water Resources Board,MM356,36.74571279,-100.9238588,WGS84,0.0,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,9051,Oklahoma Water Resources Board,9051,36.70558365,-100.5755471,WGS84,2756.467,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,137270,Oklahoma Water Resources Board,OGLLP-032,36.52954759,-100.765378,WGS84,2920.516,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,9886,Oklahoma Water Resources Board,9886,36.40616954,-99.50311469,WGS84,598.3,N100HGHPLN,High Plains aquifer,40,Oklahoma,153,Woodward County,Ogallala,UNCONFINED
OWRB,873,Oklahoma Water Resources Board,MM873,36.54878368,-101.462553,WGS84,3116.802,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,1679,Oklahoma Water Resources Board,MM1679,36.87551907,-101.2072882,WGS84,2989.458,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,58052,Oklahoma Water Resources Board,DAKD-154,36.59545534,-101.7452708,WGS84,3417.629,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,1536,Oklahoma Water Resources Board,MM1536,36.90675997,-101.7757732,WGS84,3491.802,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,871,Oklahoma Water Resources Board,MM871,36.54356262,-101.4917903,WGS84,3164.996,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,110093,Oklahoma Water Resources Board,OGLLP-406,36.8640145,-101.6031562,WGS84,3314.853,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,4354,Oklahoma Water Resources Board,OGLA-060,35.65455853,-99.97432275,WGS84,1175.8,N100HGHPLN,High Plains aquifer,40,Oklahoma,129,Roger Mills County,Ogallala,UNCONFINED
OWRB,95428,Oklahoma Water Resources Board,DAKD-136,36.69062792,-101.9983513,WGS84,3635.482,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,117651,Oklahoma Water Resources Board,OGLA-068,35.82577099,-99.78202599,WGS84,2292.7,N100HGHPLN,High Plains aquifer,40,Oklahoma,129,Roger Mills County,Ogallala,UNCONFINED
OWRB,113986,Oklahoma Water Resources Board,MM113986,36.98676739,-101.8840053,WGS84,3623.693,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,117241,Oklahoma Water Resources Board,117241,36.79877549,-101.4849112,WGS84,3152.411,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,1638,Oklahoma Water Resources Board,MM1638,36.92840381,-101.3606227,WGS84,3135.012,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,24401,Oklahoma Water Resources Board,24401,36.53984937,-102.3947432,WGS84,3996.978,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,114047,Oklahoma Water Resources Board,114047,36.86038558,-101.423801,WGS84,3125.094,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,3270,Oklahoma Water Resources Board,3270,36.46273715,-99.65699054,WGS84,0.0,N100HGHPLN,High Plains aquifer,40,Oklahoma,45,Ellis County,Ogallala,UNCONFINED
OWRB,2066,Oklahoma Water Resources Board,2066,36.57737522,-102.1266009,WGS84,3806.72,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,23628,Oklahoma Water Resources Board,23628,36.62431161,-101.6233803,WGS84,3287.906,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,87392,Oklahoma Water Resources Board,DAKD-149,36.81242558,-101.7619421,WGS84,3426.427,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,126184,Oklahoma Water Resources Board,OGLA-135,36.3632638,-99.81601553,WGS84,2219.9,N100HGHPLN,High Plains aquifer,40,Oklahoma,45,Ellis County,Ogallala,UNCONFINED
OWRB,37863,Oklahoma Water Resources Board,37863,36.93766004,-100.7839448,WGS84,848.1,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,428,Oklahoma Water Resources Board,MM428,36.68856915,-100.4236158,WGS84,2571.927,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,137566,Oklahoma Water Resources Board,137566,36.95789492,-101.9900766,WGS84,3700.807,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,3257,Oklahoma Water Resources Board,3257,36.3624803,-99.99704004,WGS84,2986.7,N100HGHPLN,High Plains aquifer,40,Oklahoma,45,Ellis County,Ogallala,UNCONFINED
OWRB,23971,Oklahoma Water Resources Board,MM23971,36.87819369,-100.2312024,WGS84,2564.685,N100HGHPLN,High Plains aquifer,40,Oklahoma,7,Beaver County,Ogallala,UNCONFINED
OWRB,5554,Oklahoma Water Resources Board,OGLA-033,36.43836937,-99.55929811,WGS84,2106.0,N100HGHPLN,High Plains aquifer,40,Oklahoma,153,Woodward County,Ogallala,UNCONFINED
OWRB,29255,Oklahoma Water Resources Board,29255,36.96620306,-101.9112295,WGS84,3672.967,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,33768,Oklahoma Water Resources Board,OGLLP-468,36.58564342,-101.2803478,WGS84,1141.2,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,33928,Oklahoma Water Resources Board,MM33928,36.94939999,-101.2346239,WGS84,3039.718,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,37420,Oklahoma Water Resources Board,37420,35.63198869,-99.99685482,WGS84,1047.5,N100HGHPLN,High Plains aquifer,40,Oklahoma,129,Roger Mills County,Ogallala,UNCONFINED
OWRB,911,Oklahoma Water Resources Board,MM911,36.5775473,-101.1876764,WGS84,2921.711,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
OWRB,2137,Oklahoma Water Resources Board,MM2137,36.6229817,-102.2384217,WGS84,3892.112,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,104816,Oklahoma Water Resources Board,104816,36.53983656,-102.6254269,WGS84,4228.177,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,2117,Oklahoma Water Resources Board,2117,36.65382884,-102.3106461,WGS84,3948.515,N100HGHPLN,High Plains aquifer,40,Oklahoma,25,Cimarron County,Ogallala,UNCONFINED
OWRB,138693,Oklahoma Water Resources Board,138693,36.98618857,-101.1885625,WGS84,3038.105,N100HGHPLN,High Plains aquifer,40,Oklahoma,139,Texas County,Ogallala,UNCONFINED
TWDB,746801,Texas Water Development Board,TWDB:0746801,35.27,-102.3261111,NAD83,4016.0,N100HGHPLN,High Plains aquifer,48,Texas,359,Oldham County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,752101,Texas Water Development Board,TWDB:0752101,35.21,-102.6088889,NAD83,4118.0,N100HGHPLN,High Plains aquifer,48,Texas,359,Oldham County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,754404,Texas Water Development Board,TWDB:0754404,35.19,-102.3641667,NAD83,4000.0,N100HGHPLN,High Plains aquifer,48,Texas,359,Oldham County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,734801,Texas Water Development Board,Canadian River Ranch,35.401112,-102.814723,NAD83,3804.0,N100HGHPLN,High Plains aquifer,48,Texas,359,Oldham County,Ogallala Formation,UNCONFINED
TWDB,744807,Texas Water Development Board,Landergin Quad,35.269167,-102.563889,NAD83,4091.0,N100HGHPLN,High Plains aquifer,48,Texas,359,Oldham County,Ogallala Formation,UNCONFINED
TWDB,745601,Texas Water Development Board,Vega North Quad,35.304167,-102.413056,NAD83,3986.0,N100HGHPLN,High Plains aquifer,48,Texas,359,Oldham County,Ogallala Formation,UNCONFINED
TWDB,751601,Texas Water Development Board,Simms NW Quad (east),35.200278,-102.655556,NAD83,4172.0,N100HGHPLN,High Plains aquifer,48,Texas,359,Oldham County,Ogallala Formation,UNCONFINED
TWDB,752610,Texas Water Development Board,Vega Land & Cattle Co.,35.200556,-102.505556,NAD83,4097.0,N100HGHPLN,High Plains aquifer,48,Texas,359,Oldham County,Ogallala Formation,UNCONFINED
