site,slope_MK,slope_LR,slope_MK m/20y,slope_LR m/20y,trend_MK,trend_LR,trend_comparison,elevation,aquifer,state,county,lat,long
#1020201,-0.1038461538461534,-0.1045304437564497,-8.307692307692273,-8.362435500515973,Decreasing,Decreasing,,1207.62,High Plains aquifer,Texas,Parmer County,34.723611,-102.575
#1021205,-0.3400000000000002,-0.3379566563467493,-27.20000000000002,-27.03653250773994,Decreasing,Decreasing,,1183.84,High Plains aquifer,Texas,Castro County,34.734722,-102.424167
#1021605,-0.2969999999999999,-0.2971929824561403,-23.75999999999999,-23.77543859649122,Decreasing,Decreasing,,1176.22,High Plains aquifer,Texas,Castro County,34.674444,-102.398334
#1022203,-0.2974999999999994,-0.2825696594427246,-23.79999999999995,-22.60557275541796,Decreasing,Decreasing,,1171.35,High Plains aquifer,Texas,Castro County,34.733611,-102.317222
#1022404,-0.3328571428571436,-0.3321052631578945,-26.62857142857149,-26.56842105263156,Decreasing,Decreasing,,1171.35,High Plains aquifer,Texas,Castro County,34.7,-102.373055
#1022602,-0.1859999999999999,-0.188390092879257,-14.88,-15.07120743034056,Decreasing,Decreasing,,1161.59,High Plains aquifer,Texas,Castro County,34.68,-102.282222
#1022801,-0.2525000000000001,-0.2570588235294118,-20.20000000000001,-20.56470588235294,Decreasing,Decreasing,,1169.82,High Plains aquifer,Texas,Castro County,34.66,-102.3147222
#1022903,0.001333333333333542,0.01178947368421062,0.1066666666666833,0.94315789473685,No trend,No trend,,1166.77,High Plains aquifer,Texas,Castro County,34.644722,-102.273889
#1023703,-0.01999999999999957,0.001382868937048544,-1.599999999999966,0.1106295149638835,No trend,No trend,,1161.59,High Plains aquifer,Texas,Castro County,34.643889,-102.238889
#1023902,-0.03999999999999915,-0.03814241486068102,-3.199999999999932,-3.051393188854481,Decreasing,Decreasing,,1160.37,High Plains aquifer,Texas,Castro County,34.657501,-102.139167
#1024401,-0.03000000000000114,-0.0329721362229102,-2.400000000000091,-2.637770897832816,Decreasing,Decreasing,,1153.97,High Plains aquifer,Texas,Castro County,34.69,-102.099167
#1024501,-0.01374999999999993,-0.01303405572755413,-1.099999999999994,-1.04272445820433,Decreasing,No trend,Different,1136.6,High Plains aquifer,Texas,Castro County,34.69,-102.042222
#1024802,0.05250000000000021,0.06618163054695558,4.200000000000017,5.294530443756447,Increasing,Increasing,,1138.12,High Plains aquifer,Texas,Castro County,34.66,-102.059445
#1024901,0.02846153846153881,0.02347781217750256,2.276923076923105,1.878224974200205,Increasing,No trend,Different,1129.89,High Plains aquifer,Texas,Castro County,34.65,-102.008334
#1025103,0.03000000000000019,0.02917543859649147,2.400000000000015,2.334035087719318,Increasing,Increasing,,1297.23,High Plains aquifer,Texas,Parmer County,34.611389,-102.963889
#1025301,0.1014285714285726,0.1064035087719297,8.114285714285804,8.512280701754378,Increasing,Increasing,,1277.42,High Plains aquifer,Texas,Parmer County,34.600834,-102.896667
#1025402,0.04076923076923086,0.04175438596491235,3.261538461538469,3.340350877192988,Increasing,Increasing,,1288.39,High Plains aquifer,Texas,Parmer County,34.579722,-102.973611
#1025914,-0.3626666666666675,-0.3748947368421054,-29.0133333333334,-29.99157894736843,Decreasing,Decreasing,,1240.84,High Plains aquifer,Texas,Parmer County,34.53,-102.881667
#1026102,-0.2066666666666663,-0.2172105263157893,-16.5333333333333,-17.37684210526315,Decreasing,Decreasing,,1264.62,High Plains aquifer,Texas,Parmer County,34.605278,-102.860834
#1026402,-0.3100000000000001,-0.3111578947368423,-24.80000000000001,-24.89263157894738,Decreasing,Decreasing,,1260.35,High Plains aquifer,Texas,Parmer County,34.563612,-102.865556
#1026502,-0.5341666666666663,-0.541640866873065,-42.73333333333331,-43.3312693498452,Decreasing,Decreasing,,1250.29,High Plains aquifer,Texas,Parmer County,34.553612,-102.801389
#1026603,-0.65625,-0.6569143446852422,-52.5,-52.55314757481938,Decreasing,Decreasing,,1240.84,High Plains aquifer,Texas,Parmer County,34.55,-102.751945
#1026802,-1.053076923076923,-1.093467492260062,-84.24615384615382,-87.47739938080493,Decreasing,Decreasing,,1233.53,High Plains aquifer,Texas,Parmer County,34.510001,-102.805556
#1027501,-0.4899999999999996,-0.5166460268317852,-39.19999999999997,-41.33168214654282,Decreasing,Decreasing,,1246.94,High Plains aquifer,Texas,Parmer County,34.569444,-102.683611
#1027902,-1.21,-1.212438596491228,-96.79999999999998,-96.99508771929825,Decreasing,Decreasing,,1221.94,High Plains aquifer,Texas,Parmer County,34.5225,-102.666389
#1028103,-0.6900000000000001,-0.6893085655314756,-55.2,-55.14468524251804,Decreasing,Decreasing,,1232.61,High Plains aquifer,Texas,Parmer County,34.591389,-102.604723
#1028301,-0.4518181818181817,-0.4559133126934985,-36.14545454545454,-36.47306501547988,Decreasing,Decreasing,,1215.85,High Plains aquifer,Texas,Castro County,34.595834,-102.516944
#1028501,-0.7599999999999909,-0.7230546955624357,-60.79999999999927,-57.84437564499486,Decreasing,Decreasing,,1221.64,High Plains aquifer,Texas,Parmer County,34.5519444,-102.5663889
#1029201,-0.3699999999999998,-0.3668627450980397,-29.59999999999999,-29.34901960784318,Decreasing,Decreasing,,1204.87,High Plains aquifer,Texas,Castro County,34.590556,-102.456112
#1029302,-0.1675000000000004,-0.1622394220846234,-13.40000000000003,-12.97915376676987,Decreasing,Decreasing,,1200.0,High Plains aquifer,Texas,Castro County,34.61,-102.403889
#1029603,-0.6866666666666664,-0.7053859649122811,-54.93333333333332,-56.43087719298249,Decreasing,Decreasing,,1194.82,High Plains aquifer,Texas,Castro County,34.567778,-102.405834
#1030103,-0.3333333333333333,-0.3382972136222913,-26.66666666666666,-27.0637770897833,Decreasing,Decreasing,,1188.72,High Plains aquifer,Texas,Castro County,34.598056,-102.355556
#1030301,0.01222222222222216,-0.004850361197110581,0.9777777777777727,-0.3880288957688465,No trend,No trend,,1164.95,High Plains aquifer,Texas,Castro County,34.61,-102.265834
#1030505,-0.2108333333333334,-0.212156862745098,-16.86666666666667,-16.97254901960784,Decreasing,Decreasing,,1183.23,High Plains aquifer,Texas,Castro County,34.57,-102.314167
#1031201,-0.2063636363636366,-0.2155830753353971,-16.50909090909093,-17.24664602683177,Decreasing,Decreasing,,1154.58,High Plains aquifer,Texas,Castro County,34.584167,-102.185
#1031601,-0.1120000000000005,-0.1195459236326112,-8.960000000000036,-9.5636738906089,Decreasing,Decreasing,,1146.35,High Plains aquifer,Texas,Castro County,34.57,-102.141111
#1031803,-0.7133333333333335,-0.695456140350877,-57.06666666666668,-55.63649122807016,Decreasing,Decreasing,,1150.32,High Plains aquifer,Texas,Castro County,34.52,-102.1775
#1032301,-0.1749999999999972,-0.1803921568627452,-13.99999999999977,-14.43137254901962,Decreasing,Decreasing,,1128.67,High Plains aquifer,Texas,Castro County,34.61,-102.020555
#1032502,-0.05411764705882322,-0.03478844169246621,-4.329411764705857,-2.783075335397297,Decreasing,Decreasing,,1140.26,High Plains aquifer,Texas,Castro County,34.57,-102.068889
#1032601,-0.12,-0.1348503611971103,-9.599999999999998,-10.78802889576883,Decreasing,Decreasing,,1119.53,High Plains aquifer,Texas,Castro County,34.558889,-102.005834
#1032703,-0.2233333333333339,-0.2345510835913312,-17.86666666666671,-18.7640866873065,Decreasing,Decreasing,,1149.71,High Plains aquifer,Texas,Castro County,34.53,-102.1236111
#1033103,-0.978749999999998,-1.002043343653251,-78.29999999999984,-80.16346749226004,Decreasing,Decreasing,,1270.71,High Plains aquifer,Texas,Parmer County,34.467222,-102.989167
#1033311,-0.4180000000000007,-0.4228482972136222,-33.44000000000005,-33.82786377708977,Decreasing,Decreasing,,1246.63,High Plains aquifer,Texas,Parmer County,34.487222,-102.890556
#1033803,-0.592222222222222,-0.5758307533539729,-47.37777777777776,-46.06646026831783,Decreasing,Decreasing,,1257.91,High Plains aquifer,Texas,Parmer County,34.410001,-102.938334
#1033902,-0.8000000000000005,-0.828482972136223,-64.00000000000004,-66.27863777089784,Decreasing,Decreasing,,1234.14,High Plains aquifer,Texas,Parmer County,34.38,-102.885278
#1034102,-1.185625000000001,-1.205824561403509,-94.85000000000007,-96.46596491228073,Decreasing,Decreasing,,1239.93,High Plains aquifer,Texas,Parmer County,34.5,-102.843889
#1034403,-0.8468749999999998,-0.8550175438596492,-67.74999999999999,-68.40140350877193,Decreasing,Decreasing,,1247.24,High Plains aquifer,Texas,Parmer County,34.422778,-102.860834
#1034603,-0.7616666666666655,-0.7764912280701755,-60.93333333333324,-62.11929824561403,Decreasing,Decreasing,,1233.53,High Plains aquifer,Texas,Parmer County,34.437778,-102.79
#1034802,-0.3560000000000002,-0.3505366357069144,-28.48000000000002,-28.04293085655315,Decreasing,Decreasing,,1235.66,High Plains aquifer,Texas,Parmer County,34.400834,-102.815834
#1035503,-0.8087499999999999,-0.7745407636738906,-64.69999999999999,-61.96326109391124,Decreasing,Decreasing,,1219.81,High Plains aquifer,Texas,Parmer County,34.450556,-102.696389
#1035603,-0.7030769230769232,-0.7439525283797731,-56.24615384615385,-59.51620227038185,Decreasing,Decreasing,,1203.05,High Plains aquifer,Texas,Parmer County,34.443334,-102.639445
#1035706,-0.25,-0.2557719298245614,-20.0,-20.46175438596492,Decreasing,Decreasing,,1220.42,High Plains aquifer,Texas,Parmer County,34.389445,-102.745
#1035707,-0.6292857142857144,-0.6382765737874094,-50.34285714285716,-51.06212590299275,Decreasing,Decreasing,,1228.95,High Plains aquifer,Texas,Parmer County,34.42,-102.738889
#1035802,-0.9484615384615384,-0.9597316821465428,-75.87692307692306,-76.77853457172343,Decreasing,Decreasing,,1212.19,High Plains aquifer,Texas,Parmer County,34.42,-102.671667
#1035904,-0.8216666666666667,-0.8417017543859647,-65.73333333333333,-67.33614035087717,Decreasing,Decreasing,,1207.92,High Plains aquifer,Texas,Parmer County,34.4,-102.637222
#1036102,-0.9821428571428571,-0.9957378740970071,-78.57142857142857,-79.65902992776057,Decreasing,Decreasing,,1201.83,High Plains aquifer,Texas,Parmer County,34.486111,-102.588334
#1036602,-0.6933333333333328,-0.7161300309597521,-55.46666666666663,-57.29040247678017,Decreasing,Decreasing,,1188.42,High Plains aquifer,Texas,Parmer County,34.44,-102.539167
#1037403,-0.87888888888889,-0.8908255933952527,-70.3111111111112,-71.26604747162021,Decreasing,Decreasing,,1173.78,High Plains aquifer,Texas,Castro County,34.42,-102.497222
#1037601,-1.375999999999999,-1.39859649122807,-110.0799999999999,-111.8877192982456,Decreasing,Decreasing,,1158.85,High Plains aquifer,Texas,Castro County,34.44,-102.400834
#1038101,-1.416363636363636,-1.436615067079464,-113.3090909090909,-114.9292053663571,Decreasing,Decreasing,,1158.85,High Plains aquifer,Texas,Castro County,34.46,-102.352223
#1038401,-1.5,-1.526109391124871,-120.0,-122.0887512899897,Decreasing,Decreasing,,1155.8,High Plains aquifer,Texas,Castro County,34.421389,-102.366112
#1038603,-1.477857142857143,-1.472260061919505,-118.2285714285714,-117.7808049535604,Decreasing,Decreasing,,1138.12,High Plains aquifer,Texas,Castro County,34.44,-102.260278
#1039702,-1.556,-1.554614035087719,-124.48,-124.3691228070175,Decreasing,Decreasing,,1128.67,High Plains aquifer,Texas,Castro County,34.38,-102.233611
#1039901,-1.38,-1.395245614035088,-110.4,-111.619649122807,Decreasing,Decreasing,,1120.75,High Plains aquifer,Texas,Castro County,34.39,-102.153334
#1040301,-0.4191666666666667,-0.4226109391124873,-33.53333333333334,-33.80887512899898,Decreasing,Decreasing,,1110.08,High Plains aquifer,Texas,Castro County,34.49,-102.006389
#1040402,-1.248,-1.272311661506708,-99.84000000000003,-101.7849329205366,Decreasing,Decreasing,,1124.41,High Plains aquifer,Texas,Castro County,34.42,-102.107778
#1040502,-1.065833333333334,-1.112693498452012,-85.26666666666671,-89.015479876161,Decreasing,Decreasing,,1128.67,High Plains aquifer,Texas,Castro County,34.45,-102.0708333
#1040503,-1.283333333333331,-1.254726522187822,-102.6666666666665,-100.3781217750258,Decreasing,Decreasing,,1118.92,High Plains aquifer,Texas,Castro County,34.43,-102.043334
#1041209,-1.030000000000001,-1.04880701754386,-82.40000000000009,-83.9045614035088,Decreasing,Decreasing,,1237.79,High Plains aquifer,Texas,Parmer County,34.346667,-102.956112
#1041403,-0.7709999999999994,-0.8269824561403508,-61.67999999999995,-66.15859649122807,Decreasing,Decreasing,,1238.1,High Plains aquifer,Texas,Parmer County,34.33,-102.983611
#1042104,-1.585,-1.628937048503612,-126.8,-130.314963880289,Decreasing,Decreasing,,1217.98,High Plains aquifer,Texas,Parmer County,34.35,-102.8475
#1042202,-0.4081818181818177,-0.414719298245614,-32.65454545454541,-33.17754385964912,Decreasing,Decreasing,,1222.25,High Plains aquifer,Texas,Parmer County,34.37,-102.803889
#1042302,-1.623076923076924,-1.616052631578948,-129.8461538461539,-129.2842105263158,Decreasing,Decreasing,,1203.96,High Plains aquifer,Texas,Parmer County,34.35,-102.766667
#1042506,-1.900000000000001,-1.927350877192982,-152.0000000000001,-154.1880701754386,Decreasing,Decreasing,,1205.79,High Plains aquifer,Texas,Parmer County,34.33,-102.800556
#1043501,-1.3775,-1.39422084623323,-110.2,-111.5376676986584,Decreasing,Decreasing,,1168.6,N100HGHPLN,Texas,17,34.297222,-102.689167
#1044103,-0.9450000000000003,-0.9541795665634674,-75.60000000000002,-76.33436532507739,Decreasing,Decreasing,,1186.89,High Plains aquifer,Texas,Parmer County,34.36,-102.612223
#1044203,-0.4011764705882357,-0.4173477812177505,-32.09411764705886,-33.38782249742004,Decreasing,Decreasing,,1180.8,High Plains aquifer,Texas,Parmer County,34.365278,-102.542222
#1044404,-1.960000000000008,-1.961847265221878,-156.8000000000006,-156.9477812177502,Decreasing,Decreasing,,1164.95,High Plains aquifer,Texas,Lamb County,34.306389,-102.595278
#1044503,-1.768333333333333,-1.792776057791537,-141.4666666666667,-143.422084623323,Decreasing,Decreasing,,1158.54,High Plains aquifer,Texas,Lamb County,34.3,-102.543611
#1044711,-0.8716666666666661,-0.8997832817337461,-69.73333333333329,-71.98266253869969,Decreasing,Decreasing,,1142.09,High Plains aquifer,Texas,Lamb County,34.251112,-102.596667
#1045702,-0.4169230769230771,-0.423581011351909,-33.35384615384616,-33.88648090815272,Decreasing,Decreasing,,1139.65,High Plains aquifer,Texas,Lamb County,34.261389,-102.498056
#1045804,-0.432857142857143,-0.4366976264189886,-34.62857142857144,-34.93581011351909,Decreasing,Decreasing,,1149.4,High Plains aquifer,Texas,Lamb County,34.29,-102.445
#1045904,-0.3723076923076915,-0.386676986584107,-29.78461538461531,-30.93415892672856,Decreasing,Decreasing,,1143.0,High Plains aquifer,Texas,Lamb County,34.272778,-102.401945
#1046302,-1.123076923076924,-1.134932920536636,-89.8461538461539,-90.79463364293088,Decreasing,Decreasing,,1131.42,High Plains aquifer,Texas,Castro County,34.340556,-102.277778
#1046407,-0.6883333333333326,-0.7095768833849329,-55.06666666666661,-56.76615067079463,Decreasing,Decreasing,,1142.39,High Plains aquifer,Texas,Castro County,34.319444,-102.344445
#1046601,-0.5185714285714289,-0.5433023735810114,-41.48571428571431,-43.46418988648091,Decreasing,Decreasing,,1133.86,High Plains aquifer,Texas,Lamb County,34.2975,-102.285556
#1048302,-0.9906944444444443,-1.001421052631579,-79.25555555555555,-80.11368421052634,Decreasing,Decreasing,,1097.58,High Plains aquifer,Texas,Castro County,34.352501,-102.038334
#1051909,-0.06131367854939494,-0.06244003154726861,-4.905094283951596,-4.995202523781489,Decreasing,Decreasing,,1170.74,N100HGHPLN,Texas,17,34.146666,-102.658333
#1052406,-0.1792307692307696,-0.1971929824561405,-14.33846153846157,-15.77543859649124,Decreasing,Decreasing,,1151.53,High Plains aquifer,Texas,Lamb County,34.169444,-102.596667
#1052509,-0.1235714285714286,-0.1321362229102167,-9.885714285714288,-10.57089783281734,Decreasing,Decreasing,,1136.9,High Plains aquifer,Texas,Lamb County,34.201389,-102.578055
#1052601,-0.3559999999999995,-0.3582765737874097,-28.47999999999996,-28.66212590299277,Decreasing,Decreasing,,1127.46,High Plains aquifer,Texas,Lamb County,34.183611,-102.517222
#1052715,-0.1292307692307692,-0.1356315789473684,-10.33846153846154,-10.85052631578947,Decreasing,Decreasing,,1164.03,High Plains aquifer,Texas,Lamb County,34.136111,-102.594445
#1052813,-0.1577777777777776,-0.1581114551083591,-12.62222222222221,-12.64891640866873,Decreasing,Decreasing,,1152.14,High Plains aquifer,Texas,Lamb County,34.136111,-102.559723
#1053101,-0.1623076923076923,-0.2358204334365326,-12.98461538461538,-18.86563467492261,Decreasing,Decreasing,,1126.24,High Plains aquifer,Texas,Lamb County,34.218055,-102.461389
#1053307,-0.7284615384615378,-0.7139649122807016,-58.27692307692303,-57.11719298245612,Decreasing,Decreasing,,1127.15,High Plains aquifer,Texas,Lamb County,34.230555,-102.379444
#1053602,-0.1323811429157692,-0.1391897749205455,-10.59049143326154,-11.13518199364364,Decreasing,Decreasing,,1117.7,High Plains aquifer,Texas,Lamb County,34.169443,-102.402777
#1054301,-1.158461538461539,-1.188524251805986,-92.67692307692309,-95.08194014447884,Decreasing,Decreasing,,1122.88,High Plains aquifer,Texas,Lamb County,34.244445,-102.262778
#1054404,-0.9966666666666661,-1.05827657378741,-79.73333333333329,-84.66212590299278,Decreasing,Decreasing,,1119.23,High Plains aquifer,Texas,Lamb County,34.200834,-102.360001
#1054801,-1.157500000000001,-1.224396284829721,-92.60000000000005,-97.95170278637771,Decreasing,Decreasing,,1111.3,High Plains aquifer,Texas,Lamb County,34.148889,-102.308612
#1055305,-1.011666666666667,-1.057698658410733,-80.93333333333334,-84.6158926728586,Decreasing,Decreasing,,1108.25,High Plains aquifer,Texas,Lamb County,34.238889,-102.149722
#1056203,-0.6300000000000002,-0.641421052631579,-50.40000000000002,-51.31368421052632,Decreasing,Decreasing,,1089.96,High Plains aquifer,Texas,Hale County,34.23,-102.049167
#1056403,-0.6223076923076926,-0.635655314757482,-49.78461538461541,-50.85242518059857,Decreasing,Decreasing,,1094.84,High Plains aquifer,Texas,Lamb County,34.168889,-102.101389
#1056602,-0.5020000000000001,-0.5277543859649124,-40.16000000000001,-42.22035087719299,Decreasing,Decreasing,,1082.34,High Plains aquifer,Texas,Hale County,34.198889,-102.040556
#1056801,-0.4908333333333332,-0.4906842105263154,-39.26666666666666,-39.25473684210524,Decreasing,Decreasing,,1082.65,High Plains aquifer,Texas,Hale County,34.16,-102.075555
#1060105,-0.3469230769230773,-0.362466460268318,-27.75384615384619,-28.99731682146544,Decreasing,Decreasing,,1167.08,High Plains aquifer,Texas,Lamb County,34.098334,-102.590278
#1060501,0.02999999999999971,0.02883384932920541,2.399999999999977,2.306707946336433,No trend,Increasing,Different,1174.39,High Plains aquifer,Texas,Lamb County,34.064445,-102.580555
#1060604,-0.12,-0.1179669762641898,-9.600000000000001,-9.437358101135185,Decreasing,Decreasing,,1156.72,High Plains aquifer,Texas,Lamb County,34.058889,-102.537222
#1060802,-0.08214285714285705,-0.07442724458204326,-6.571428571428564,-5.954179566563461,Decreasing,Decreasing,,1150.92,High Plains aquifer,Texas,Lamb County,34.011667,-102.555278
#1061105,-0.7123076923076922,-0.7430443756449949,-56.98461538461537,-59.44355005159959,Decreasing,Decreasing,,1116.18,High Plains aquifer,Texas,Lamb County,34.12,-102.460278
#1061201,-0.9023076923076926,-0.9199174406604749,-72.18461538461541,-73.593395252838,Decreasing,Decreasing,,1111.61,High Plains aquifer,Texas,Lamb County,34.114445,-102.418611
#1061404,-0.221666666666667,-0.225201238390093,-17.73333333333336,-18.01609907120744,Decreasing,Decreasing,,1121.05,High Plains aquifer,Texas,Lamb County,34.059445,-102.461667
#1061604,-0.517692307692308,-0.5417337461300309,-41.41538461538464,-43.33869969040247,Decreasing,Decreasing,,1111.91,High Plains aquifer,Texas,Lamb County,34.06,-102.407501
#1062210,-0.8549999999999999,-0.8711558307533541,-68.39999999999999,-69.69246646026834,Decreasing,Decreasing,,1107.34,High Plains aquifer,Texas,Lamb County,34.084167,-102.296389
#1063601,-0.7150000000000016,-0.745964912280702,-57.20000000000013,-59.67719298245616,Decreasing,Decreasing,,1085.39,High Plains aquifer,Texas,Lamb County,34.06,-102.160278
#1063702,-0.2821428571428574,-0.2865737874097007,-22.57142857142859,-22.92590299277606,Decreasing,Decreasing,,1090.88,High Plains aquifer,Texas,Lamb County,34.013612,-102.223333
#1064105,-0.6683333333333336,-0.6959855521155833,-53.46666666666668,-55.67884416924667,Decreasing,Decreasing,,1078.69,High Plains aquifer,Texas,Lamb County,34.100834,-102.099722
#1064204,-0.5288235294117648,-0.5264912280701753,-42.30588235294118,-42.11929824561403,Decreasing,Decreasing,,1071.68,High Plains aquifer,Texas,Hale County,34.113056,-102.049167
#1064803,-1.041333333333333,-1.057333333333333,-83.30666666666662,-84.58666666666666,Decreasing,Decreasing,,1070.46,High Plains aquifer,Texas,Hale County,34.04,-102.069444
#1112803,0.2533333333333335,0.2562538699690403,20.26666666666668,20.50030959752323,Increasing,Increasing,,1043.03,High Plains aquifer,Texas,Armstrong County,34.791111,-101.571389
#1121801,-0.03571428571428571,-0.03491228070175431,-2.857142857142857,-2.792982456140345,No trend,Decreasing,Different,1018.64,High Plains aquifer,Texas,Briscoe County,34.643334,-101.434722
#1129703,0.02124999999999999,0.01787409700722396,1.699999999999999,1.429927760577917,No trend,No trend,,997.0,High Plains aquifer,Texas,Briscoe County,34.513889,-101.470278
#1137701,-0.282,-0.2877719298245614,-22.56,-23.02175438596491,Decreasing,Decreasing,,1012.24,High Plains aquifer,Texas,Briscoe County,34.39,-101.4609667
#1137914,-0.1645454545454547,-0.1927347781217751,-13.16363636363638,-15.41878224974201,Decreasing,Decreasing,,1009.8,High Plains aquifer,Texas,Briscoe County,34.39,-101.4111111
#1138109,-0.08250000000000002,-0.08961816305469557,-6.600000000000001,-7.169453044375645,Decreasing,Decreasing,,1004.62,High Plains aquifer,Texas,Briscoe County,34.48,-101.34
#1138402,-0.09483516483516466,-0.1021503759398496,-7.586813186813172,-8.172030075187966,Decreasing,Decreasing,,1002.49,High Plains aquifer,Texas,Briscoe County,34.42,-101.3497222
#1138728,-0.07845238095238066,-0.06827067669172922,-6.276190476190453,-5.461654135338337,Decreasing,Decreasing,,999.74,High Plains aquifer,Texas,Briscoe County,34.3775,-101.347222
#1138921,-0.034201680672269,-0.03327067669172932,-2.73613445378152,-2.661654135338345,Decreasing,Decreasing,,988.16,High Plains aquifer,Texas,Briscoe County,34.38,-101.2833333
#1139201,-0.02485294117647037,-0.02674436090225562,-1.98823529411763,-2.139548872180449,Decreasing,Decreasing,,984.2,High Plains aquifer,Texas,Briscoe County,34.47,-101.1900778
#1139605,-0.1375000000000011,-0.1307543859649122,-11.00000000000009,-10.46035087719298,No trend,Decreasing,Different,977.19,High Plains aquifer,Texas,Briscoe County,34.457778,-101.155001
#1141108,-0.9174999999999986,-0.9278070175438592,-73.39999999999989,-74.22456140350873,Decreasing,Decreasing,,1094.23,High Plains aquifer,Texas,Castro County,34.36,-101.999445
#1141506,-0.8044444444444454,-0.8088596491228072,-64.35555555555564,-64.70877192982458,Decreasing,Decreasing,,1076.55,High Plains aquifer,Texas,Hale County,34.31,-101.929722
#1141602,-0.6154545454545451,-0.5980701754385964,-49.23636363636361,-47.84561403508771,Decreasing,Decreasing,,1066.5,High Plains aquifer,Texas,Hale County,34.3,-101.883055
#1142315,-0.03148367302213528,-0.03124129618863093,-2.518693841770823,-2.499303695090474,Decreasing,Decreasing,,1061.31,High Plains aquifer,Texas,Swisher County,34.354444,-101.758611
#1142704,-0.6207692307692313,-0.6241754385964912,-49.66153846153851,-49.93403508771929,Decreasing,Decreasing,,1061.01,High Plains aquifer,Texas,Hale County,34.27,-101.865556
#1144714,-0.2618181818181814,-0.2658204334365322,-20.94545454545451,-21.26563467492258,Decreasing,Decreasing,,1020.17,High Plains aquifer,Texas,Hale County,34.26,-101.608612
#1144904,-0.08999999999999868,-0.09143859649122789,-7.199999999999894,-7.315087719298231,Decreasing,Decreasing,,1012.55,High Plains aquifer,Texas,Floyd County,34.279444,-101.538889
#1145314,-0.09000000000000016,-0.09487969924812022,-7.200000000000014,-7.590375939849618,Decreasing,Decreasing,,1004.93,High Plains aquifer,Texas,Briscoe County,34.36,-101.3865472
#1145408,-0.04266666666666671,-0.03187719298245634,-3.413333333333337,-2.550175438596507,Decreasing,Decreasing,,1008.28,High Plains aquifer,Texas,Floyd County,34.303612,-101.4675
#1145905,-0.03000000000000035,-0.03087719298245629,-2.400000000000028,-2.470175438596503,Decreasing,Decreasing,,994.26,High Plains aquifer,Texas,Floyd County,34.259167,-101.412778
#1146101,-0.03750000000000031,-0.03896240601503772,-3.000000000000025,-3.116992481203018,Decreasing,Decreasing,,996.7,High Plains aquifer,Texas,Briscoe County,34.349167,-101.333611
#1146606,-0.1599999999999994,-0.1657378740970072,-12.79999999999995,-13.25902992776058,Decreasing,Decreasing,,974.75,High Plains aquifer,Texas,Floyd County,34.300001,-101.250278
#1146701,-0.08500000000000085,-0.08323013415892674,-6.800000000000068,-6.65841073271414,Decreasing,Decreasing,,995.17,High Plains aquifer,Texas,Floyd County,34.29,-101.364723
#1146802,-0.05166666666666705,-0.04857894736842099,-4.133333333333364,-3.88631578947368,Decreasing,Decreasing,,986.03,High Plains aquifer,Texas,Floyd County,34.290278,-101.293889
#1149101,-0.624545454545455,-0.6369865841073272,-49.9636363636364,-50.95892672858618,Decreasing,Decreasing,,1085.7,High Plains aquifer,Texas,Hale County,34.24,-101.987778
#1149404,-0.3499999999999943,-0.3527719298245613,-27.99999999999955,-28.22175438596491,Decreasing,Decreasing,,1082.04,High Plains aquifer,Texas,Hale County,34.2,-101.991111
#1149801,-0.5425000000000004,-0.5695149638802891,-43.40000000000003,-45.56119711042313,Decreasing,Decreasing,,1068.93,High Plains aquifer,Texas,Hale County,34.16,-101.952501
#1149904,-0.5749999999999993,-0.5958245614035089,-45.99999999999994,-47.66596491228071,Decreasing,Decreasing,,1057.66,High Plains aquifer,Texas,Hale County,34.159445,-101.895278
#1150203,-0.4078571428571424,-0.4136119711042314,-32.62857142857139,-33.08895768833851,Decreasing,Decreasing,,1047.6,High Plains aquifer,Texas,Hale County,34.25,-101.795278
#1150204,-0.4787500000000016,-0.4752631578947368,-38.30000000000013,-38.02105263157894,Decreasing,Decreasing,,1049.12,High Plains aquifer,Texas,Hale County,34.22,-101.828889
#1150605,-0.527272727272727,-0.5475438596491228,-42.18181818181816,-43.80350877192982,Decreasing,Decreasing,,1035.41,High Plains aquifer,Texas,Hale County,34.18,-101.767778
#1150703,-0.7960000000000008,-0.8180495356037155,-63.68000000000006,-65.44396284829725,Decreasing,Decreasing,,1055.22,High Plains aquifer,Texas,Hale County,34.151667,-101.852778
#1150906,-0.3324999999999996,-0.3414241486068113,-26.59999999999997,-27.3139318885449,Decreasing,Decreasing,,1043.03,High Plains aquifer,Texas,Hale County,34.156667,-101.781111
#1151102,-0.4084615384615387,-0.4069143446852427,-32.67692307692309,-32.55314757481942,Decreasing,Decreasing,,1036.02,High Plains aquifer,Texas,Hale County,34.24,-101.737778
#1151403,-0.1290740740740735,-0.1232242124166728,-10.32592592592588,-9.857936993333823,Decreasing,Decreasing,,1032.36,High Plains aquifer,Texas,Hale County,34.192221,-101.727221
#1151703,-0.3515384615384616,-0.3584623323013416,-28.12307692307693,-28.67698658410733,Decreasing,Decreasing,,1030.83,High Plains aquifer,Texas,Hale County,34.14,-101.739722
#1152305,-0.1125000000000007,-0.1085087719298246,-9.000000000000057,-8.680701754385971,Decreasing,Decreasing,,1009.8,High Plains aquifer,Texas,Floyd County,34.228889,-101.525833
#1153205,-0.06333333333333352,-0.05575438596491252,-5.066666666666682,-4.460350877193002,Decreasing,Decreasing,,999.44,High Plains aquifer,Texas,Floyd County,34.236945,-101.441945
