site,slope_MK,slope_LR,slope_MK m/20y,slope_LR m/20y,trend_MK,trend_LR,trend_comparison,elevation,aquifer,state,county,lat,long
#511,-0.1649999999999999,-0.1576883384932919,-13.19999999999999,-12.61506707946335,Decreasing,Decreasing,,1284.73,High Plains aquifer,Colorado,Logan County,40.686111,-102.784926
#511101,-0.238901098901098,-0.2435588235294115,-19.11208791208784,-19.48470588235292,Decreasing,Decreasing,,883.31,High Plains aquifer,Texas,Roberts County,35.8513889,-100.7291667
#511201,-0.06618181818181819,-0.04845864661654107,-5.294545454545455,-3.876691729323285,Decreasing,Decreasing,,857.71,High Plains aquifer,Texas,Roberts County,35.857223,-100.674167
#511401,-0.007777777777780178,0.04897725738054709,-0.6222222222224142,3.918180590443767,Decreasing,Increasing,Different,920.5,High Plains aquifer,Texas,Roberts County,35.797222,-100.744445
#511501,-0.3133928571428574,-0.3150129870129869,-25.07142857142859,-25.20103896103895,Decreasing,Decreasing,,894.59,High Plains aquifer,Texas,Roberts County,35.803056,-100.676944
#511702,-1.412499999999999,-1.687758241758242,-112.9999999999999,-135.0206593406593,Decreasing,Decreasing,,940.92,High Plains aquifer,Texas,Roberts County,35.757778,-100.731389
#511901,-0.2265238095238093,-0.223796992481203,-18.12190476190474,-17.90375939849624,Decreasing,Decreasing,,890.02,High Plains aquifer,Texas,Roberts County,35.775,-100.629444
#512102,0.07375000000000131,0.440164835164835,5.900000000000105,35.21318681318679,No trend,Increasing,Different,874.78,High Plains aquifer,Texas,Roberts County,35.8491667,-100.585
#512904,-0.01258241758241758,-0.004052631578947335,-1.006593406593406,-0.3242105263157868,No trend,No trend,,786.99,High Plains aquifer,Texas,Hemphill County,35.77,-100.503334
#513101,0.0,0.003111888111888101,0.0,0.2489510489510481,No trend,No trend,,760.48,High Plains aquifer,Texas,Hemphill County,35.85,-100.466944
#513501,-0.0904166666666685,-0.08972932330827087,-7.23333333333348,-7.17834586466167,Decreasing,Decreasing,,835.15,High Plains aquifer,Texas,Hemphill County,35.795,-100.416667
#513903,0.04142857142857232,0.04619298245614077,3.314285714285786,3.695438596491262,Increasing,Increasing,,842.77,High Plains aquifer,Texas,Hemphill County,35.76,-100.416667
#514,-0.09090909090909143,-0.08345864661654119,-7.272727272727314,-6.676691729323295,Decreasing,Decreasing,,1255.47,High Plains aquifer,Colorado,Logan County,40.767589,-102.673936
#514150,-0.01499999999999968,-0.04490196078431374,-1.199999999999974,-3.592156862745099,No trend,Decreasing,Different,789.43,High Plains aquifer,Texas,Hemphill County,35.83,-100.341389
#514505,0.03600000000000066,0.02249350649350656,2.880000000000052,1.799480519480525,Increasing,No trend,Different,792.48,High Plains aquifer,Texas,Hemphill County,35.81,-100.305001
#514805,0.03312500000000007,0.03433333333333325,2.650000000000006,2.74666666666666,Increasing,Increasing,,787.3,High Plains aquifer,Texas,Hemphill County,35.7611111,-100.2944444
#515101,-0.01181818181818181,-0.01317543859649123,-0.9454545454545448,-1.054035087719298,No trend,No trend,,694.03,High Plains aquifer,Texas,Hemphill County,35.86,-100.223055
#515505,0.03000000000000047,0.02642857142857146,2.400000000000038,2.114285714285717,Increasing,Increasing,,749.81,High Plains aquifer,Texas,Hemphill County,35.82,-100.168333
#515506,0.003764705882352638,0.003977443609022482,0.3011764705882111,0.3181954887217985,No trend,No trend,,737.01,High Plains aquifer,Texas,Hemphill County,35.83,-100.203889
#515901,0.04866666666666669,0.07085784313725482,3.893333333333335,5.668627450980386,Increasing,Increasing,,778.76,High Plains aquifer,Texas,Hemphill County,35.786389,-100.165001
#516,-0.2271666666666666,-0.3020279720279724,-18.17333333333332,-24.16223776223779,Decreasing,Decreasing,,1249.98,High Plains aquifer,Colorado,Logan County,40.761104,-102.675468
#516409,0.01999999999999987,0.01978947368421051,1.599999999999989,1.583157894736841,No trend,No trend,,709.57,High Plains aquifer,Texas,Hemphill County,35.83,-100.085556
#516410,0.02999999999999995,0.02988648090815279,2.399999999999996,2.390918472652223,Increasing,Increasing,,711.4,High Plains aquifer,Texas,Hemphill County,35.83,-100.085556
#516901,0.007500000000000284,0.0105417956656347,0.6000000000000227,0.8433436532507761,No trend,No trend,,719.33,High Plains aquifer,Texas,Hemphill County,35.776667,-100.025555
#517,-0.120000000000001,-0.1844561403508772,-9.60000000000008,-14.75649122807018,Decreasing,Decreasing,,1096.37,High Plains aquifer,Colorado,Yuma County,40.253613,-102.066028
#517203,-0.06283694192281153,-0.06281272019987662,-5.026955353824922,-5.025017615990129,Decreasing,Decreasing,,944.88,High Plains aquifer,Texas,Roberts County,35.72,-100.935
#517350,-0.1029857397504457,-0.1023523247774609,-8.238859180035657,-8.18818598219687,Decreasing,Decreasing,,946.4,High Plains aquifer,Texas,Roberts County,35.708889,-100.885278
#517804,-0.1946666666666668,-0.1437745098039214,-15.57333333333334,-11.50196078431371,Decreasing,Decreasing,,981.46,High Plains aquifer,Texas,Roberts County,35.654723,-100.950834
#517852,-0.1245454545454537,-0.1296491228070175,-9.963636363636294,-10.3719298245614,Decreasing,Decreasing,,978.1,High Plains aquifer,Texas,Roberts County,35.6511111,-100.9194444
#517901,-0.1159999999999997,-0.1030701754385968,-9.279999999999973,-8.245614035087742,Decreasing,Decreasing,,972.62,High Plains aquifer,Texas,Roberts County,35.650278,-100.8925
#518250,-1.027343205574913,-1.188289359763044,-82.18745644599302,-95.06314878104348,Decreasing,Decreasing,,930.25,High Plains aquifer,Texas,Roberts County,35.745834,-100.809445
#518702,-0.1049999999999969,-0.1398928571428568,-8.39999999999975,-11.19142857142855,Decreasing,Decreasing,,967.44,High Plains aquifer,Texas,Roberts County,35.665556,-100.873333
#518704,-0.1426666666666686,-0.136764705882353,-11.41333333333349,-10.94117647058824,Decreasing,Decreasing,,966.52,High Plains aquifer,Texas,Roberts County,35.658334,-100.848611
#519,-0.1800000000000015,-0.2335639097744361,-14.40000000000012,-18.68511278195489,Decreasing,Decreasing,,1097.28,High Plains aquifer,Colorado,Yuma County,40.231945,-102.079363
#519507,-0.3350000000000009,-0.3350000000000009,-26.80000000000007,-26.80000000000007,No trend,Decreasing,Different,909.22,High Plains aquifer,Texas,Roberts County,35.6886111,-100.6755556
#520,-0.3662499999999997,-0.3843383458646616,-29.29999999999998,-30.74706766917293,Decreasing,Decreasing,,1097.28,High Plains aquifer,Colorado,Yuma County,40.204158,-102.0888
#520104,-0.2143750000000004,-0.2380147058823529,-17.15000000000003,-19.04117647058823,Decreasing,Decreasing,,841.25,High Plains aquifer,Texas,Roberts County,35.748611,-100.621111
#520203,-0.04923076923076927,-0.05110714285714304,-3.938461538461542,-4.088571428571443,Decreasing,Decreasing,,835.15,High Plains aquifer,Texas,Roberts County,35.7291667,-100.5566667
#520302,-0.05499999999999972,-0.05377192982456133,-4.399999999999977,-4.301754385964906,Decreasing,Decreasing,,838.2,High Plains aquifer,Texas,Hemphill County,35.73,-100.508334
#520402,-0.2285714285714288,-0.2343343653250775,-18.2857142857143,-18.74674922600619,Decreasing,Decreasing,,896.11,High Plains aquifer,Texas,Roberts County,35.706389,-100.586389
#520750,-0.04083333333333409,-0.03936016511867908,-3.266666666666727,-3.148813209494326,Decreasing,Decreasing,,906.78,High Plains aquifer,Texas,Roberts County,35.6641667,-100.6152778
#520802,-0.05214285714285743,-0.05558307533539746,-4.171428571428594,-4.446646026831797,Decreasing,Decreasing,,896.11,High Plains aquifer,Texas,Roberts County,35.659167,-100.574167
#521,-0.2083771929824562,-0.2199172932330827,-16.67017543859649,-17.59338345864662,Decreasing,Decreasing,,1101.85,High Plains aquifer,Colorado,Yuma County,40.184438,-102.104363
#521302,0.003000000000000114,0.003385964912280726,0.2400000000000091,0.2708771929824581,No trend,No trend,,805.28,High Plains aquifer,Texas,Hemphill County,35.73,-100.410278
#521402,-0.09499999999999886,-0.185232198142415,-7.599999999999909,-14.8185758513932,Decreasing,Decreasing,,844.3,High Plains aquifer,Texas,Hemphill County,35.690278,-100.492222
#521405,0.0,0.0007342657342659856,0.0,0.05874125874127885,No trend,No trend,,841.86,High Plains aquifer,Texas,Hemphill County,35.69,-100.4925
#521502,0.002613636363636153,4.901960784302301e-05,0.2090909090908923,0.003921568627441841,No trend,No trend,,828.45,High Plains aquifer,Texas,Hemphill County,35.69,-100.448056
#521601,0.1950000000000003,0.2055714285714286,15.60000000000002,16.44571428571429,Increasing,Increasing,,813.82,High Plains aquifer,Texas,Hemphill County,35.7,-100.3875
#521802,0.02999999999999971,0.02626315789473689,2.399999999999977,2.101052631578951,Increasing,Increasing,,873.25,High Plains aquifer,Texas,Hemphill County,35.65,-100.447222
#522,-0.2520535714285713,-0.2954887218045114,-20.1642857142857,-23.63909774436091,Decreasing,Decreasing,,1106.42,High Plains aquifer,Colorado,Yuma County,40.228329,-102.12159
#522501,0.03943014705882344,0.04242857142857145,3.154411764705876,3.394285714285716,No trend,Increasing,Different,786.38,High Plains aquifer,Texas,Hemphill County,35.7,-100.329167
#522601,-0.09000000000000016,-0.1010294117647058,-7.200000000000014,-8.082352941176467,No trend,Decreasing,Different,780.9,High Plains aquifer,Texas,Hemphill County,35.7,-100.262501
#522801,0.1785714285714286,0.2126418988648091,14.28571428571429,17.01135190918473,Increasing,Increasing,,806.5,High Plains aquifer,Texas,Hemphill County,35.660834,-100.304445
#522901,0.001999999999999958,0.02771929824561402,0.1599999999999966,2.217543859649121,No trend,Increasing,Different,789.74,High Plains aquifer,Texas,Hemphill County,35.63,-100.29
#523101,0.01187500000000008,0.01303508771929823,0.9500000000000064,1.042807017543859,No trend,No trend,,759.56,High Plains aquifer,Texas,Hemphill County,35.73,-100.249445
#523202,0.002499999999999947,-0.001491228070175528,0.1999999999999957,-0.1192982456140423,No trend,No trend,,762.61,High Plains aquifer,Texas,Hemphill County,35.709167,-100.199167
#523601,-0.01954545454545467,-0.004945054945054957,-1.563636363636373,-0.3956043956043965,Decreasing,No trend,Different,757.43,High Plains aquifer,Texas,Hemphill County,35.69,-100.144167
#523701,-0.05333333333333338,-0.06124999999999994,-4.26666666666667,-4.899999999999995,No trend,Decreasing,Different,781.81,High Plains aquifer,Texas,Hemphill County,35.63,-100.214445
#524,-0.2192307692307691,-0.2760601503759398,-17.53846153846153,-22.08481203007519,Decreasing,Decreasing,,1108.25,High Plains aquifer,Colorado,Yuma County,40.210279,-102.128534
#524201,-0.02000000000000076,-0.0001052631578948499,-1.60000000000006,-0.008421052631587992,Decreasing,No trend,Different,718.72,High Plains aquifer,Texas,Hemphill County,35.71,-100.051112
#524502,-0.0299999999999998,-0.01551515151515153,-2.399999999999984,-1.241212121212122,No trend,No trend,,727.86,High Plains aquifer,Texas,Hemphill County,35.681944,-100.054723
#525,-0.2720855614973263,-0.295609022556391,-21.7668449197861,-23.64872180451128,Decreasing,Decreasing,,1105.51,High Plains aquifer,Colorado,Yuma County,40.1975,-102.138812
#525102,-0.2800000000000011,-0.05199999999999819,-22.40000000000009,-4.159999999999854,No trend,Decreasing,Different,984.81,High Plains aquifer,Texas,Gray County,35.609167,-100.963612
#525502,-0.08636363636363663,-0.05819298245614028,-6.90909090909093,-4.655438596491222,Decreasing,Decreasing,,979.02,High Plains aquifer,Texas,Gray County,35.576944,-100.954167
#525601,-0.06874999999999964,-0.06556243550051619,-5.499999999999972,-5.244994840041295,Decreasing,Decreasing,,975.97,High Plains aquifer,Texas,Gray County,35.5675,-100.882778
#525904,-0.1700000000000017,-0.1643684210526311,-13.60000000000014,-13.14947368421049,Decreasing,Decreasing,,975.36,High Plains aquifer,Texas,Gray County,35.5338889,-100.8761111
#526,-0.2955048076923077,-0.3174511278195489,-23.64038461538462,-25.39609022556391,Decreasing,Decreasing,,1121.66,High Plains aquifer,Colorado,Yuma County,40.191105,-102.194367
#526501,-0.02509115927072595,-0.02028159725809801,-2.007292741658076,-1.62252778064784,Decreasing,No trend,Different,965.61,High Plains aquifer,Texas,Gray County,35.570554,-100.829999
#526802,-0.06500000000000247,-0.05125000000000039,-5.200000000000198,-4.100000000000031,Decreasing,Decreasing,,964.69,High Plains aquifer,Texas,Gray County,35.530278,-100.831389
#526853,-0.1124999999999998,-0.1287719298245614,-8.999999999999986,-10.30175438596491,Decreasing,Decreasing,,961.64,High Plains aquifer,Texas,Gray County,35.54,-100.7925
#527102,-0.1675000000000004,-0.1808245614035085,-13.40000000000003,-14.46596491228068,Decreasing,Decreasing,,947.32,High Plains aquifer,Texas,Gray County,35.5883333,-100.7219444
#527501,-0.07055555555555693,-0.07026960784313734,-5.644444444444554,-5.621568627450987,No trend,Decreasing,Different,939.09,High Plains aquifer,Texas,Gray County,35.571667,-100.675555
#527602,-0.0799999999999983,-0.0731403508771927,-6.399999999999864,-5.851228070175416,Decreasing,Decreasing,,926.59,High Plains aquifer,Texas,Gray County,35.559167,-100.628611
#527703,-0.7225000000000001,-0.6730000000000005,-57.80000000000001,-53.84000000000004,No trend,Decreasing,Different,952.2,High Plains aquifer,Texas,Gray County,35.526944,-100.747778
#527802,-0.182857142857143,-0.1702579979360163,-14.62857142857144,-13.62063983488131,Decreasing,Decreasing,,938.48,High Plains aquifer,Texas,Gray County,35.5355556,-100.6944444
#527901,-0.05625000000000036,-0.05735810113519072,-4.500000000000028,-4.588648090815258,Decreasing,Decreasing,,932.99,High Plains aquifer,Texas,Gray County,35.54,-100.641389
#528203,-0.09312500000000057,-0.08464912280701771,-7.450000000000045,-6.771929824561417,Decreasing,Decreasing,,922.93,High Plains aquifer,Texas,Gray County,35.603889,-100.5775
#528303,-0.02777777777777778,-0.03893704850361195,-2.222222222222222,-3.114963880288956,Decreasing,Decreasing,,903.12,High Plains aquifer,Texas,Wheeler County,35.6,-100.505278
#528401,-0.1600000000000001,-0.1722417582417582,-12.80000000000001,-13.77934065934065,Decreasing,Decreasing,,922.63,High Plains aquifer,Texas,Gray County,35.573055,-100.597222
#528501,-0.06125000000000025,-0.06356140350877201,-4.90000000000002,-5.084912280701761,Decreasing,Decreasing,,906.78,High Plains aquifer,Texas,Gray County,35.560556,-100.578055
#528602,-0.2221428571428571,-0.2229473684210526,-17.77142857142857,-17.83578947368421,Decreasing,Decreasing,,845.82,High Plains aquifer,Texas,Wheeler County,35.571389,-100.505278
#528701,-0.2600000000000016,-0.2600000000000016,-20.80000000000013,-20.80000000000013,No trend,Decreasing,Different,857.4,High Plains aquifer,Texas,Gray County,35.504723,-100.622222
#528902,-0.3087499999999999,-0.2974613003095975,-24.69999999999999,-23.7969040247678,Decreasing,Decreasing,,822.96,High Plains aquifer,Texas,Wheeler County,35.534167,-100.509445
#528906,-0.2525757575757574,-0.2538970588235294,-20.20606060606059,-20.31176470588235,Decreasing,Decreasing,,869.29,High Plains aquifer,Texas,Wheeler County,35.5175,-100.5383333
#529,-0.3424999999999998,-0.3461929824561403,-27.39999999999998,-27.69543859649123,Decreasing,Decreasing,,1132.94,High Plains aquifer,Colorado,Yuma County,40.201408,-102.260796
#529201,0.01499999999999938,0.02978947368421042,1.199999999999951,2.383157894736834,Increasing,Increasing,,848.56,High Plains aquifer,Texas,Wheeler County,35.611389,-100.439722
#529307,0.01367647058823531,0.01460902255639106,1.094117647058825,1.168721804511285,No trend,No trend,,828.45,High Plains aquifer,Texas,Wheeler County,35.586667,-100.375833
#529309,0.01499999999999879,0.01499999999999879,1.199999999999903,1.199999999999903,No trend,No trend,,819.91,High Plains aquifer,Texas,Wheeler County,35.6061111,-100.3841667
#529314,-0.120000000000001,-0.120000000000001,-9.60000000000008,-9.60000000000008,No trend,Decreasing,Different,808.94,High Plains aquifer,Texas,Wheeler County,35.6055556,-100.4022222
#529404,-0.09538461538461526,-0.1030526315789473,-7.630769230769221,-8.244210526315786,No trend,Decreasing,Different,823.26,High Plains aquifer,Texas,Wheeler County,35.5433333,-100.4611111
#529505,0.05757413419913426,0.04796064325264073,4.605930735930741,3.836851460211258,Increasing,Increasing,,845.52,High Plains aquifer,Texas,Wheeler County,35.574444,-100.434167
#529609,-0.02500000000000021,-0.01254135338345871,-2.000000000000017,-1.003308270676697,Decreasing,No trend,Different,813.82,High Plains aquifer,Texas,Wheeler County,35.5575,-100.3755556
#529711,-0.05976190476190497,-0.05955858289481608,-4.780952380952398,-4.764686631585286,Decreasing,Decreasing,,819.91,High Plains aquifer,Texas,Wheeler County,35.5391667,-100.4644444
#529812,-0.08374999999999999,-0.06624561403508772,-6.699999999999999,-5.299649122807017,Decreasing,Decreasing,,786.08,High Plains aquifer,Texas,Wheeler County,35.502501,-100.425833
#529817,-0.05272727272727289,-0.05143859649122811,-4.218181818181831,-4.115087719298248,No trend,Decreasing,Different,810.16,High Plains aquifer,Texas,Wheeler County,35.529722,-100.455278
#529818,-0.08000000000000018,-0.05557894736842105,-6.400000000000015,-4.446315789473684,Decreasing,Decreasing,,807.72,High Plains aquifer,Texas,Wheeler County,35.52,-100.4566667
#529820,-0.01900000000000036,-0.03279411764705892,-1.520000000000029,-2.623529411764714,No trend,Decreasing,Different,817.47,High Plains aquifer,Texas,Wheeler County,35.537222,-100.441389
#530,-0.2481746031746032,-0.2573458646616542,-19.85396825396825,-20.58766917293234,Decreasing,Decreasing,,1161.59,High Plains aquifer,Colorado,Yuma County,40.259995,-102.357986
#530124,-0.04499999999999993,-0.03730769230769232,-3.599999999999994,-2.984615384615386,Decreasing,Decreasing,,805.59,High Plains aquifer,Texas,Wheeler County,35.605278,-100.348889
#530304,0.04499999999999993,0.03303921568627449,3.599999999999994,2.643137254901959,No trend,Increasing,Different,794.0,High Plains aquifer,Texas,Wheeler County,35.6113889,-100.2633333
#530501,-0.07285714285714258,-0.0778637770897833,-5.828571428571406,-6.229102167182664,Decreasing,Decreasing,,822.05,High Plains aquifer,Texas,Wheeler County,35.57,-100.3130556
#530801,-0.05999999999999872,-0.05778656126482216,-4.799999999999898,-4.622924901185773,Decreasing,Decreasing,,774.19,High Plains aquifer,Texas,Wheeler County,35.5269444,-100.3022222
#530903,-0.1220000000000002,-0.1337017543859649,-9.76000000000002,-10.69614035087719,Decreasing,Decreasing,,787.91,High Plains aquifer,Texas,Wheeler County,35.540278,-100.291111
#531,-0.3200000000000003,-0.3251954887218045,-25.60000000000002,-26.01563909774436,Decreasing,Decreasing,,1163.12,High Plains aquifer,Colorado,Yuma County,40.253328,-102.372988
#531305,-0.05200000000000002,-0.06016666666666654,-4.160000000000002,-4.813333333333324,Decreasing,Decreasing,,791.87,High Plains aquifer,Texas,Hemphill County,35.623889,-100.143334
#531308,-0.02999999999999758,-0.02999999999999758,-2.399999999999807,-2.399999999999807,No trend,Decreasing,Different,779.37,High Plains aquifer,Texas,Wheeler County,35.5897222,-100.135
#531904,-0.5275000000000007,-1.020363636363637,-42.20000000000006,-81.62909090909093,Decreasing,Decreasing,,748.59,High Plains aquifer,Texas,Wheeler County,35.5252778,-100.1388889
#532,-0.358181818181818,-0.3495964912280701,-28.65454545454544,-27.9677192982456,Decreasing,Decreasing,,1173.48,High Plains aquifer,Colorado,Yuma County,40.2718,-102.405729
#532107,-0.09125000000000005,-0.09191228070175438,-7.300000000000004,-7.35298245614035,Decreasing,Decreasing,,780.29,High Plains aquifer,Texas,Wheeler County,35.596389,-100.119444
#532203,0.02458333333333348,0.004544117647058839,1.966666666666678,0.3635294117647071,No trend,No trend,,798.88,High Plains aquifer,Texas,Hemphill County,35.62,-100.0625
#532352,0.1685416666666665,0.4907692307692306,13.48333333333332,39.26153846153845,Increasing,Increasing,,779.68,High Plains aquifer,Texas,Wheeler County,35.6033333,-100.0236111
#532601,-0.09999999999999983,-0.01764705882352939,-7.999999999999986,-1.411764705882351,Decreasing,No trend,Different,758.34,High Plains aquifer,Texas,Wheeler County,35.5416667,-100.035
#532804,-0.009230769230769171,-0.01435087719298244,-0.7384615384615336,-1.148070175438595,Decreasing,No trend,Different,720.85,High Plains aquifer,Texas,Wheeler County,35.523055,-100.071111
#532904,-0.09363636363636374,-0.09346428571428572,-7.490909090909099,-7.477142857142858,Decreasing,Decreasing,,750.11,High Plains aquifer,Texas,Wheeler County,35.520555,-100.038889
#533,-0.2907692307692308,-0.3015438596491228,-23.26153846153847,-24.12350877192982,Decreasing,Decreasing,,1158.54,High Plains aquifer,Colorado,Yuma County,40.231666,-102.354093
#533401,-0.1239393939393944,-0.1132352941176473,-9.915151515151555,-9.058823529411782,Decreasing,Decreasing,,982.98,High Plains aquifer,Texas,Gray County,35.449167,-100.969722
#533604,-0.008437500000000061,0.04251879699248124,-0.6750000000000049,3.401503759398499,No trend,Increasing,Different,899.16,High Plains aquifer,Texas,Gray County,35.4563889,-100.8866667
#533802,-0.05750000000000055,-0.06291925465838522,-4.600000000000044,-5.033540372670817,Decreasing,Decreasing,,941.83,High Plains aquifer,Texas,Gray County,35.41,-100.921944
#534,0.08297916666666685,0.1839473684210528,6.638333333333348,14.71578947368422,No trend,Increasing,Different,1179.88,High Plains aquifer,Colorado,Yuma County,40.194433,-102.434645
#534101,-0.06000000000000227,-0.05900000000000004,-4.800000000000182,-4.720000000000003,Decreasing,Decreasing,,905.26,High Plains aquifer,Texas,Gray County,35.4847222,-100.8430556
#534204,-0.03307692307692305,-0.03254385964912289,-2.646153846153844,-2.603508771929831,Decreasing,Decreasing,,912.88,High Plains aquifer,Texas,Gray County,35.4666667,-100.7955556
#534451,-0.05273809523809521,-0.0511470588235295,-4.219047619047616,-4.09176470588236,Decreasing,Decreasing,,893.06,High Plains aquifer,Texas,Gray County,35.442222,-100.845556
#534507,-0.0300000000000006,-0.01791666666666666,-2.400000000000048,-1.433333333333333,No trend,No trend,,868.68,High Plains aquifer,Texas,Gray County,35.431667,-100.826667
#534606,-0.05500000000000031,-0.05670175438596495,-4.400000000000024,-4.536140350877195,Decreasing,Decreasing,,868.68,High Plains aquifer,Texas,Gray County,35.4547222,-100.765
#534703,-0.03307692307692305,-0.03063157894736843,-2.646153846153844,-2.450526315789475,Decreasing,Decreasing,,891.54,High Plains aquifer,Texas,Gray County,35.3836111,-100.8402778
#535302,-0.04666666666666666,-0.04359649122807017,-3.733333333333333,-3.487719298245613,Decreasing,Decreasing,,830.28,High Plains aquifer,Texas,Gray County,35.4733333,-100.6563889
#535403,-0.06000000000000085,-0.05719298245614037,-4.800000000000068,-4.57543859649123,Decreasing,Decreasing,,875.39,High Plains aquifer,Texas,Gray County,35.4522222,-100.7205556
#535603,-0.0699999999999997,-0.04010989010989025,-5.599999999999977,-3.20879120879122,No trend,Decreasing,Different,831.19,High Plains aquifer,Texas,Gray County,35.4225,-100.660001
#535802,-0.03800000000000096,-0.01575438596491241,-3.040000000000077,-1.260350877192993,Decreasing,No trend,Different,865.33,High Plains aquifer,Texas,Gray County,35.3808333,-100.6913889
#536102,-0.07416666666666671,-0.06321052631578955,-5.933333333333337,-5.056842105263164,Decreasing,Decreasing,,871.73,High Plains aquifer,Texas,Gray County,35.4736111,-100.5952778
#536201,-0.102727272727273,-0.1008245614035088,-8.218181818181836,-8.065964912280704,Decreasing,Decreasing,,856.18,High Plains aquifer,Texas,Gray County,35.46,-100.5472222
#536301,-0.3349999999999991,-0.382456140350877,-26.79999999999993,-30.59649122807016,Decreasing,Decreasing,,855.57,High Plains aquifer,Texas,Wheeler County,35.4955556,-100.5241667
#536402,-0.01200000000000001,-0.00828070175438596,-0.9600000000000009,-0.6624561403508767,No trend,No trend,,826.62,High Plains aquifer,Texas,Gray County,35.46,-100.625555
#536705,-0.04366666666666666,-0.04324175824175824,-3.493333333333333,-3.459340659340659,No trend,Decreasing,Different,780.29,High Plains aquifer,Texas,Gray County,35.395834,-100.617222
#537,-0.3867857142857143,-0.4588345864661652,-30.94285714285714,-36.70676691729322,Decreasing,Decreasing,,1194.82,High Plains aquifer,Colorado,Yuma County,40.224991,-102.514095
#537101,-0.1862500000000002,-0.1619298245614035,-14.90000000000002,-12.95438596491228,Decreasing,Decreasing,,826.62,High Plains aquifer,Texas,Wheeler County,35.4875,-100.4869444
#537102,-0.1516666666666667,-0.1427857142857143,-12.13333333333334,-11.42285714285715,Decreasing,Decreasing,,813.21,High Plains aquifer,Texas,Wheeler County,35.465556,-100.485834
#537311,-0.09909090909090908,-0.09288596491228068,-7.927272727272726,-7.430877192982455,Decreasing,Decreasing,,783.34,High Plains aquifer,Texas,Wheeler County,35.478611,-100.403334
#537505,-0.1055555555555555,-0.1565934065934066,-8.444444444444438,-12.52747252747253,Decreasing,Decreasing,,788.52,High Plains aquifer,Texas,Wheeler County,35.426667,-100.439445
#538,-0.2536363636363635,-0.2999398496240601,-20.29090909090908,-23.99518796992481,Decreasing,Decreasing,,1204.57,High Plains aquifer,Colorado,Yuma County,40.224431,-102.542147
#538101,-0.03746031746031745,-0.03520769230769231,-2.996825396825396,-2.816615384615385,Decreasing,Decreasing,,746.76,High Plains aquifer,Texas,Wheeler County,35.4975,-100.338334
#538115,-0.1900000000000048,-0.1900000000000048,-15.20000000000039,-15.20000000000039,No trend,Decreasing,Different,802.23,High Plains aquifer,Texas,Wheeler County,35.4649722,-100.3618833
#538408,-0.1588888888888889,-0.1595228031145718,-12.71111111111111,-12.76182424916574,Decreasing,Decreasing,,792.48,High Plains aquifer,Texas,Wheeler County,35.4547222,-100.3436111
#5385,-0.05795112781954893,-0.05637829912023461,-4.636090225563914,-4.510263929618769,Decreasing,Decreasing,,305.71,High Plains aquifer,Oklahoma,Woodward County,36.30844249,-99.32381965
#538511,-0.1614285714285715,-0.2004242424242425,-12.91428571428572,-16.0339393939394,No trend,Decreasing,Different,764.44,High Plains aquifer,Texas,Wheeler County,35.46,-100.308612
#538610,-0.08526315789473671,-0.09039043381535038,-6.821052631578937,-7.23123470522803,Decreasing,Decreasing,,794.92,High Plains aquifer,Texas,Wheeler County,35.4175,-100.286945
#538615,0.03812499999999996,0.08966120835686055,3.049999999999997,7.172896668548844,No trend,Increasing,Different,758.95,High Plains aquifer,Texas,Wheeler County,35.448056,-100.276389
#539,-0.4016666666666667,-0.4092982456140352,-32.13333333333333,-32.74385964912282,Decreasing,Decreasing,,1190.85,High Plains aquifer,Colorado,Yuma County,40.216383,-102.484658
#539110,-0.02666666666666681,-0.02497420020639833,-2.133333333333344,-1.997936016511866,No trend,No trend,,737.31,High Plains aquifer,Texas,Wheeler County,35.473333,-100.221944
#539408,0.0,0.002369230769230772,0.0,0.1895384615384618,No trend,No trend,,760.78,High Plains aquifer,Texas,Wheeler County,35.421944,-100.228611
#539504,-0.06333333333333331,-0.05526538461538462,-5.066666666666665,-4.421230769230769,No trend,Decreasing,Different,750.72,High Plains aquifer,Texas,Wheeler County,35.4455556,-100.1975
#539552,-0.1242857142857143,-0.1197515527950311,-9.942857142857145,-9.580124223602489,Decreasing,Decreasing,,744.32,High Plains aquifer,Texas,Wheeler County,35.4330556,-100.1719444
#539905,-0.1436428571428571,-0.1408496240601504,-11.49142857142857,-11.26796992481203,Decreasing,Decreasing,,745.24,High Plains aquifer,Texas,Wheeler County,35.407778,-100.155834
#540,-0.5,-0.5199999999999999,-40.0,-41.59999999999999,Decreasing,Decreasing,,1097.89,High Plains aquifer,Colorado,Yuma County,40.311662,-102.080471
#540201,-0.10625,-0.1380909090909091,-8.499999999999998,-11.04727272727273,No trend,Decreasing,Different,695.55,High Plains aquifer,Texas,Wheeler County,35.478611,-100.052501
#541101,-0.06777777777777771,-0.09422924901185757,-5.422222222222217,-7.538339920948606,Decreasing,Decreasing,,996.09,High Plains aquifer,Texas,Gray County,35.371111,-100.964167
#541403,-0.02000000000000008,0.03784210526315764,-1.600000000000006,3.027368421052611,No trend,Increasing,Different,988.16,High Plains aquifer,Texas,Gray County,35.299722,-100.979444
#541710,-0.1199999999999974,-0.1199999999999974,-9.599999999999795,-9.599999999999795,No trend,Decreasing,Different,984.2,High Plains aquifer,Texas,Gray County,35.2549639,-100.9645917
